"d3mIndex","Region","Zone","Year","Month","Date","precipitation","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","ISOALPHA","COUNTRYNM","population","population_density","MaizeRetailPrice_li","MaizeProductionQuintal","MaizeYieldQtHa","AnyAction","IndirectConflict","DirectConflict","Protest"
1,"Amhara","North Wello",2008,1,"2008-01",13.696742578,12297.11,0,12297.11,"ETH","Ethiopia",1680005,136.6179,4.088889,91539.61,13.41,0,0,0,0
2,"Amhara","North Wello",2008,2,"2008-02",2.8824681921,12297.11,0,12297.11,"ETH","Ethiopia",1682838.75,136.848341666667,4.27901244444444,91539.61,13.41,6,0,0,0
3,"Amhara","North Wello",2008,3,"2008-03",5.9289376508,12297.11,0,12297.11,"ETH","Ethiopia",1685672.5,137.078783333333,4.46913588888889,91539.61,13.41,4,0,0,0
4,"Amhara","North Wello",2008,4,"2008-04",24.072855283,12297.11,0,12297.11,"ETH","Ethiopia",1688506.25,137.309225,4.65925933333333,91539.61,13.41,0,0,0,0
5,"Amhara","North Wello",2008,5,"2008-05",53.926369306,12297.11,0,12297.11,"ETH","Ethiopia",1691340,137.539666666667,4.84938277777778,91539.61,13.41,15,0,0,0
6,"Amhara","North Wello",2008,6,"2008-06",57.237961646,12297.11,0,12297.11,"ETH","Ethiopia",1694173.75,137.770108333333,5.03950622222222,91539.61,13.41,0,0,0,0
7,"Amhara","North Wello",2008,7,"2008-07",255.92488391,12297.11,0,12297.11,"ETH","Ethiopia",1697007.5,138.00055,5.22962966666667,91539.61,13.41,0,0,0,0
8,"Amhara","North Wello",2008,8,"2008-08",257.07498874,12297.11,0,12297.11,"ETH","Ethiopia",1699841.25,138.230991666667,5.41975311111111,91539.61,13.41,2,0,0,0
9,"Amhara","North Wello",2008,9,"2008-09",81.896502208,12297.11,0,12297.11,"ETH","Ethiopia",1702675,138.461433333333,5.60987655555556,91539.61,13.41,1,0,1,0
10,"Amhara","North Wello",2008,10,"2008-10",29.91432362,12297.11,0,12297.11,"ETH","Ethiopia",1705508.75,138.691875,5.8,91539.61,13.41,2,0,0,0
11,"Amhara","North Wello",2008,11,"2008-11",50.01358487,12297.11,0,12297.11,"ETH","Ethiopia",1708342.5,138.922316666667,5.39,91539.61,13.41,0,0,0,0
12,"Amhara","North Wello",2008,12,"2008-12",7.1145652412,12297.11,0,12297.11,"ETH","Ethiopia",1711176.25,139.152758333333,5,91539.61,13.41,0,0,0,0
13,"Amhara","North Wello",2009,1,"2009-01",9.0495165882,12297.11,0,12297.11,"ETH","Ethiopia",1714010,139.3832,3.766667,114136.75,18.87,0,0,0,0
14,"Amhara","North Wello",2009,2,"2009-02",16.158260378,12297.11,0,12297.11,"ETH","Ethiopia",1716843.75,139.613641666667,3.78148177777778,114136.75,18.87,0,0,0,0
15,"Amhara","North Wello",2009,3,"2009-03",36.220170621,12297.11,0,12297.11,"ETH","Ethiopia",1719677.5,139.844083333333,3.79629655555556,114136.75,18.87,0,0,0,0
16,"Amhara","North Wello",2009,4,"2009-04",32.2760939064,12297.11,0,12297.11,"ETH","Ethiopia",1722511.25,140.074525,3.81111133333333,114136.75,18.87,0,0,0,0
17,"Amhara","North Wello",2009,5,"2009-05",9.8371066138,12297.11,0,12297.11,"ETH","Ethiopia",1725345,140.304966666667,3.82592611111111,114136.75,18.87,1,0,0,0
18,"Amhara","North Wello",2009,6,"2009-06",20.838577355,12297.11,0,12297.11,"ETH","Ethiopia",1728178.75,140.535408333333,3.84074088888889,114136.75,18.87,0,0,0,0
19,"Amhara","North Wello",2009,7,"2009-07",267.95367183,12297.11,0,12297.11,"ETH","Ethiopia",1731012.5,140.76585,3.85555566666667,114136.75,18.87,0,0,0,0
20,"Amhara","North Wello",2009,8,"2009-08",238.02525563,12297.11,0,12297.11,"ETH","Ethiopia",1733846.25,140.996291666667,3.87037044444444,114136.75,18.87,0,0,0,0
21,"Amhara","North Wello",2009,9,"2009-09",23.298821601,12297.11,0,12297.11,"ETH","Ethiopia",1736680,141.226733333333,3.88518522222222,114136.75,18.87,0,0,0,0
22,"Amhara","North Wello",2009,10,"2009-10",45.295646837,12297.11,0,12297.11,"ETH","Ethiopia",1739513.75,141.457175,3.9,114136.75,18.87,0,0,0,0
23,"Amhara","North Wello",2009,11,"2009-11",11.8572655601,12297.11,0,12297.11,"ETH","Ethiopia",1742347.5,141.687616666667,3.73,114136.75,18.87,0,0,0,0
24,"Amhara","North Wello",2009,12,"2009-12",27.494678805,12297.11,0,12297.11,"ETH","Ethiopia",1745181.25,141.918058333333,3.9,114136.75,18.87,0,0,0,0
25,"Amhara","North Wello",2010,1,"2010-01",5.6277515116,12297.11,0,12297.11,"ETH","Ethiopia",1748015,142.1485,3.33,100914.18,17.63,0,0,0,0
26,"Amhara","North Wello",2010,2,"2010-02",15.0548902869,12297.11,0,12297.11,"ETH","Ethiopia",1750916.65,142.384461666667,3.26333333333333,100914.18,17.63,0,0,0,0
27,"Amhara","North Wello",2010,3,"2010-03",39.408891176,12297.11,0,12297.11,"ETH","Ethiopia",1753818.3,142.620423333333,3.19666666666667,100914.18,17.63,0,0,0,0
28,"Amhara","North Wello",2010,4,"2010-04",100.648113531,12297.11,0,12297.11,"ETH","Ethiopia",1756719.95,142.856385,3.13,100914.18,17.63,0,0,0,0
29,"Amhara","North Wello",2010,5,"2010-05",97.630519288,12297.11,0,12297.11,"ETH","Ethiopia",1759621.6,143.092346666667,3.06333333333333,100914.18,17.63,0,0,0,0
30,"Amhara","North Wello",2010,6,"2010-06",17.0052211391,12297.11,0,12297.11,"ETH","Ethiopia",1762523.25,143.328308333333,2.99666666666667,100914.18,17.63,0,0,0,0
31,"Amhara","North Wello",2010,7,"2010-07",357.8746557,12297.11,0,12297.11,"ETH","Ethiopia",1765424.9,143.56427,2.93,100914.18,17.63,1,0,0,0
32,"Amhara","North Wello",2010,8,"2010-08",530.11741927,12297.11,0,12297.11,"ETH","Ethiopia",1768326.55,143.800231666667,2.86333333333333,100914.18,17.63,0,0,0,0
33,"Amhara","North Wello",2010,9,"2010-09",63.029228551,12297.11,0,12297.11,"ETH","Ethiopia",1771228.2,144.036193333333,2.79666666666667,100914.18,17.63,0,0,0,0
34,"Amhara","North Wello",2010,10,"2010-10",10.3187326631,12297.11,0,12297.11,"ETH","Ethiopia",1774129.85,144.272155,2.73,100914.18,17.63,0,0,0,0
35,"Amhara","North Wello",2010,11,"2010-11",13.2140934009,12297.11,0,12297.11,"ETH","Ethiopia",1777031.5,144.508116666667,2.34,100914.18,17.63,0,0,0,0
36,"Amhara","North Wello",2010,12,"2010-12",15.3113992088,12297.11,0,12297.11,"ETH","Ethiopia",1779933.15,144.744078333333,2.34,100914.18,17.63,0,0,0,0
37,"Amhara","North Wello",2012,1,"2012-01",7.7929303705,12297.11,0,12297.11,"ETH","Ethiopia",1817654.6,147.81158,5.465556,94903.77,12.85,0,0,0,0
38,"Amhara","North Wello",2012,2,"2012-02",6.9343372914,12297.11,0,12297.11,"ETH","Ethiopia",1820556.25,148.047541666667,5.47271644444444,94903.77,12.85,0,0,0,0
39,"Amhara","North Wello",2012,3,"2012-03",150.336206244,12297.11,0,12297.11,"ETH","Ethiopia",1823457.9,148.283503333333,5.47987688888889,94903.77,12.85,0,0,0,0
40,"Amhara","North Wello",2012,4,"2012-04",145.084628368,12297.11,0,12297.11,"ETH","Ethiopia",1826359.55,148.519465,5.48703733333333,94903.77,12.85,0,0,0,0
41,"Amhara","North Wello",2012,5,"2012-05",36.599299922,12297.11,0,12297.11,"ETH","Ethiopia",1829261.2,148.755426666667,5.49419777777778,94903.77,12.85,0,0,0,0
42,"Amhara","North Wello",2012,6,"2012-06",33.47519439,12297.11,0,12297.11,"ETH","Ethiopia",1832162.85,148.991388333333,5.50135822222222,94903.77,12.85,0,0,0,0
43,"Amhara","North Wello",2012,7,"2012-07",329.74197149,12297.11,0,12297.11,"ETH","Ethiopia",1835064.5,149.22735,5.50851866666667,94903.77,12.85,1,1,0,1
44,"Amhara","North Wello",2012,8,"2012-08",271.0745177,12297.11,0,12297.11,"ETH","Ethiopia",1837966.15,149.463311666667,5.51567911111111,94903.77,12.85,0,0,0,0
45,"Amhara","North Wello",2012,9,"2012-09",34.791765685,12297.11,0,12297.11,"ETH","Ethiopia",1840867.8,149.699273333333,5.52283955555556,94903.77,12.85,0,0,0,0
46,"Amhara","North Wello",2012,10,"2012-10",17.2041905533,12297.11,0,12297.11,"ETH","Ethiopia",1843769.45,149.935235,5.53,94903.77,12.85,0,0,0,0
47,"Amhara","North Wello",2012,11,"2012-11",15.405632458,12297.11,0,12297.11,"ETH","Ethiopia",1846671.1,150.171196666667,5.85,94903.77,12.85,0,0,0,0
48,"Amhara","North Wello",2012,12,"2012-12",8.1820252117,12297.11,0,12297.11,"ETH","Ethiopia",1849572.75,150.407158333333,6,94903.77,12.85,0,0,0,0
49,"Amhara","North Wello",2013,1,"2013-01",16.7418490662,12297.11,0,12297.11,"ETH","Ethiopia",1852474.4,150.64312,6.991667,81467.95,13.38,2,2,0,0
50,"Amhara","North Wello",2013,2,"2013-02",3.7128552356,12297.11,0,12297.11,"ETH","Ethiopia",1855376.05,150.879081666667,6.90151545454545,81467.95,13.38,0,0,0,0
51,"Amhara","North Wello",2013,3,"2013-03",32.143349978,12297.11,0,12297.11,"ETH","Ethiopia",1858277.7,151.115043333333,6.81136390909091,81467.95,13.38,1,0,0,0
52,"Amhara","North Wello",2013,4,"2013-04",83.007660559,12297.11,0,12297.11,"ETH","Ethiopia",1861179.35,151.351005,6.72121236363636,81467.95,13.38,0,0,0,0
53,"Amhara","North Wello",2013,5,"2013-05",29.861510636,12297.11,0,12297.11,"ETH","Ethiopia",1864081,151.586966666667,6.63106081818182,81467.95,13.38,0,0,0,0
54,"Amhara","North Wello",2013,6,"2013-06",29.26731339,12297.11,0,12297.11,"ETH","Ethiopia",1866982.65,151.822928333333,6.54090927272727,81467.95,13.38,0,0,0,0
55,"Amhara","North Wello",2013,7,"2013-07",311.35300402,12297.11,0,12297.11,"ETH","Ethiopia",1869884.3,152.05889,6.45075772727273,81467.95,13.38,0,0,0,0
56,"Amhara","North Wello",2013,8,"2013-08",260.21825558,12297.11,0,12297.11,"ETH","Ethiopia",1872785.95,152.294851666667,6.36060618181818,81467.95,13.38,0,0,0,0
57,"Amhara","North Wello",2013,9,"2013-09",39.497082523,12297.11,0,12297.11,"ETH","Ethiopia",1875687.6,152.530813333333,6.27045463636364,81467.95,13.38,0,0,0,0
58,"Amhara","North Wello",2013,10,"2013-10",84.102437571,12297.11,0,12297.11,"ETH","Ethiopia",1878589.25,152.766775,6.18030309090909,81467.95,13.38,0,0,0,0
59,"Amhara","North Wello",2013,11,"2013-11",14.8792743137,12297.11,0,12297.11,"ETH","Ethiopia",1881490.9,153.002736666667,6.09015154545455,81467.95,13.38,0,0,0,0
60,"Amhara","North Wello",2013,12,"2013-12",4.221479007,12297.11,0,12297.11,"ETH","Ethiopia",1884392.55,153.238698333333,6,81467.95,13.38,0,0,0,0
61,"Amhara","North Wello",2014,1,"2014-01",6.1969930738,12297.11,0,12297.11,"ETH","Ethiopia",1887294.2,153.47466,5.80625,94256.84,15.89,0,0,0,0
62,"Amhara","North Wello",2014,2,"2014-02",20.804400305,12297.11,0,12297.11,"ETH","Ethiopia",1890195.85,153.710621666667,5.79666666666667,94256.84,15.89,0,0,0,0
63,"Amhara","North Wello",2014,3,"2014-03",38.842165965,12297.11,0,12297.11,"ETH","Ethiopia",1893097.5,153.946583333333,5.78708333333333,94256.84,15.89,0,0,0,0
64,"Amhara","North Wello",2014,4,"2014-04",49.268213454,12297.11,0,12297.11,"ETH","Ethiopia",1895999.15,154.182545,5.7775,94256.84,15.89,0,0,0,0
65,"Amhara","North Wello",2014,5,"2014-05",87.523963441,12297.11,0,12297.11,"ETH","Ethiopia",1898900.8,154.418506666667,5.76791666666667,94256.84,15.89,0,0,0,0
66,"Amhara","North Wello",2014,6,"2014-06",21.903209987,12297.11,0,12297.11,"ETH","Ethiopia",1901802.45,154.654468333333,5.75833333333333,94256.84,15.89,0,0,0,0
67,"Amhara","North Wello",2014,7,"2014-07",237.97019521,12297.11,0,12297.11,"ETH","Ethiopia",1904704.1,154.89043,5.74875,94256.84,15.89,0,0,0,0
68,"Amhara","North Wello",2014,8,"2014-08",294.143354,12297.11,0,12297.11,"ETH","Ethiopia",1907605.75,155.126391666667,5.73916666666667,94256.84,15.89,0,0,0,0
69,"Amhara","North Wello",2014,9,"2014-09",119.94238798,12297.11,0,12297.11,"ETH","Ethiopia",1910507.4,155.362353333333,5.72958333333333,94256.84,15.89,0,0,0,0
70,"Amhara","North Wello",2014,10,"2014-10",49.397543193,12297.11,0,12297.11,"ETH","Ethiopia",1913409.05,155.598315,5.72,94256.84,15.89,0,0,0,0
71,"Amhara","North Wello",2014,11,"2014-11",21.971542134,12297.11,0,12297.11,"ETH","Ethiopia",1916310.7,155.834276666667,5.14,94256.84,15.89,0,0,0,0
72,"Amhara","North Wello",2014,12,"2014-12",9.2190659342,12297.11,0,12297.11,"ETH","Ethiopia",1919212.35,156.070238333333,4.74,94256.84,15.89,0,0,0,0
73,"Amhara","North Wello",2015,1,"2015-01",2.6076538782,12297.11,0,12297.11,"ETH","Ethiopia",1922114,156.3062,4.326667,120927.76,18.1,0,0,0,0
74,"Amhara","Oromiya",2008,1,"2008-01",18.708690554,3805.731,0,3805.731,"ETH","Ethiopia",512049.4,134.54696,4.115556,85308.21,14.92,0,0,0,0
75,"Amhara","Oromiya",2008,2,"2008-02",4.3122741402,3805.731,0,3805.731,"ETH","Ethiopia",512913.05,134.773895,4.34716088888889,85308.21,14.92,0,0,0,0
76,"Amhara","Oromiya",2008,3,"2008-03",3.292938015,3805.731,0,3805.731,"ETH","Ethiopia",513776.7,135.00083,4.57876577777778,85308.21,14.92,1,0,0,0
77,"Amhara","Oromiya",2008,4,"2008-04",19.75461182,3805.731,0,3805.731,"ETH","Ethiopia",514640.35,135.227765,4.81037066666667,85308.21,14.92,0,0,0,0
78,"Amhara","Oromiya",2008,5,"2008-05",42.958436038,3805.731,0,3805.731,"ETH","Ethiopia",515504,135.4547,5.04197555555556,85308.21,14.92,0,0,0,0
79,"Amhara","Oromiya",2008,6,"2008-06",39.422635088,3805.731,0,3805.731,"ETH","Ethiopia",516367.65,135.681635,5.27358044444444,85308.21,14.92,0,0,0,0
80,"Amhara","Oromiya",2008,7,"2008-07",246.77470844,3805.731,0,3805.731,"ETH","Ethiopia",517231.3,135.90857,5.50518533333333,85308.21,14.92,0,0,0,0
81,"Amhara","Oromiya",2008,8,"2008-08",201.19785344,3805.731,0,3805.731,"ETH","Ethiopia",518094.95,136.135505,5.73679022222222,85308.21,14.92,0,0,0,0
82,"Amhara","Oromiya",2008,9,"2008-09",66.181875368,3805.731,0,3805.731,"ETH","Ethiopia",518958.6,136.36244,5.96839511111111,85308.21,14.92,0,0,0,0
83,"Amhara","Oromiya",2008,10,"2008-10",37.57545586,3805.731,0,3805.731,"ETH","Ethiopia",519822.25,136.589375,6.2,85308.21,14.92,0,0,0,0
84,"Amhara","Oromiya",2008,11,"2008-11",61.41090946,3805.731,0,3805.731,"ETH","Ethiopia",520685.9,136.81631,3.6,85308.21,14.92,0,0,0,0
85,"Amhara","Oromiya",2008,12,"2008-12",3.207895964,3805.731,0,3805.731,"ETH","Ethiopia",521549.55,137.043245,4.2,85308.21,14.92,0,0,0,0
86,"Amhara","Oromiya",2009,1,"2009-01",34.678328832,3805.731,0,3805.731,"ETH","Ethiopia",522413.2,137.27018,3.834444,99178.32,16.97,0,0,0,0
87,"Amhara","Oromiya",2009,2,"2009-02",19.304972498,3805.731,0,3805.731,"ETH","Ethiopia",523276.85,137.497115,3.80839466666667,99178.32,16.97,0,0,0,0
88,"Amhara","Oromiya",2009,3,"2009-03",25.941490284,3805.731,0,3805.731,"ETH","Ethiopia",524140.5,137.72405,3.78234533333333,99178.32,16.97,0,0,0,0
89,"Amhara","Oromiya",2009,4,"2009-04",23.784485438,3805.731,0,3805.731,"ETH","Ethiopia",525004.15,137.950985,3.756296,99178.32,16.97,0,0,0,0
90,"Amhara","Oromiya",2009,5,"2009-05",39.466279006,3805.731,0,3805.731,"ETH","Ethiopia",525867.8,138.17792,3.73024666666667,99178.32,16.97,0,0,0,0
91,"Amhara","Oromiya",2009,6,"2009-06",39.29282387,3805.731,0,3805.731,"ETH","Ethiopia",526731.45,138.404855,3.70419733333333,99178.32,16.97,0,0,0,0
92,"Amhara","Oromiya",2009,7,"2009-07",295.05173672,3805.731,0,3805.731,"ETH","Ethiopia",527595.1,138.63179,3.678148,99178.32,16.97,0,0,0,0
93,"Amhara","Oromiya",2009,8,"2009-08",298.6893108,3805.731,0,3805.731,"ETH","Ethiopia",528458.75,138.858725,3.65209866666667,99178.32,16.97,0,0,0,0
94,"Amhara","Oromiya",2009,9,"2009-09",39.134577568,3805.731,0,3805.731,"ETH","Ethiopia",529322.4,139.08566,3.62604933333333,99178.32,16.97,0,0,0,0
95,"Amhara","Oromiya",2009,10,"2009-10",66.566030346,3805.731,0,3805.731,"ETH","Ethiopia",530186.05,139.312595,3.6,99178.32,16.97,1,1,0,0
96,"Amhara","Oromiya",2009,11,"2009-11",13.5047490176,3805.731,0,3805.731,"ETH","Ethiopia",531049.7,139.53953,3.6,99178.32,16.97,0,0,0,0
97,"Amhara","Oromiya",2009,12,"2009-12",51.565659042,3805.731,0,3805.731,"ETH","Ethiopia",531913.35,139.766465,3.4,99178.32,16.97,0,0,0,0
98,"Amhara","Oromiya",2010,1,"2010-01",2.1234822962,3805.731,0,3805.731,"ETH","Ethiopia",532777,139.9934,3.051111,104537.74,17.02,0,0,0,0
99,"Amhara","Oromiya",2010,2,"2010-02",57.546621876,3805.731,0,3805.731,"ETH","Ethiopia",533661.416666667,140.22579,3.01876533333333,104537.74,17.02,0,0,0,0
100,"Amhara","Oromiya",2010,3,"2010-03",66.906470744,3805.731,0,3805.731,"ETH","Ethiopia",534545.833333333,140.45818,2.98641966666667,104537.74,17.02,0,0,0,0
101,"Amhara","Oromiya",2010,4,"2010-04",101.910986416,3805.731,0,3805.731,"ETH","Ethiopia",535430.25,140.69057,2.954074,104537.74,17.02,0,0,0,0
102,"Amhara","Oromiya",2010,5,"2010-05",95.560529164,3805.731,0,3805.731,"ETH","Ethiopia",536314.666666667,140.92296,2.92172833333333,104537.74,17.02,0,0,0,0
103,"Amhara","Oromiya",2010,6,"2010-06",19.424194282,3805.731,0,3805.731,"ETH","Ethiopia",537199.083333333,141.15535,2.88938266666667,104537.74,17.02,0,0,0,0
104,"Amhara","Oromiya",2010,7,"2010-07",363.85945418,3805.731,0,3805.731,"ETH","Ethiopia",538083.5,141.38774,2.857037,104537.74,17.02,0,0,0,0
105,"Amhara","Oromiya",2010,8,"2010-08",571.25676796,3805.731,0,3805.731,"ETH","Ethiopia",538967.916666667,141.62013,2.82469133333333,104537.74,17.02,0,0,0,0
106,"Amhara","Oromiya",2010,9,"2010-09",77.060273092,3805.731,0,3805.731,"ETH","Ethiopia",539852.333333333,141.85252,2.79234566666667,104537.74,17.02,0,0,0,0
107,"Amhara","Oromiya",2010,10,"2010-10",8.2337073492,3805.731,0,3805.731,"ETH","Ethiopia",540736.75,142.08491,2.76,104537.74,17.02,0,0,0,0
108,"Amhara","Oromiya",2010,11,"2010-11",32.23830716,3805.731,0,3805.731,"ETH","Ethiopia",541621.166666667,142.3173,2.8,104537.74,17.02,0,0,0,0
109,"Amhara","Oromiya",2010,12,"2010-12",3.9615256222,3805.731,0,3805.731,"ETH","Ethiopia",542505.583333333,142.54969,2.8,104537.74,17.02,0,0,0,0
110,"Amhara","Oromiya",2012,1,"2012-01",8.9915037262,3805.731,0,3805.731,"ETH","Ethiopia",554003,145.57076,5.682222,106230.19,17.95,0,0,0,0
111,"Amhara","Oromiya",2012,2,"2012-02",8.0115395714,3805.731,0,3805.731,"ETH","Ethiopia",554887.416666667,145.80315,5.70641955555556,106230.19,17.95,0,0,0,0
112,"Amhara","Oromiya",2012,3,"2012-03",77.328552032,3805.731,0,3805.731,"ETH","Ethiopia",555771.833333333,146.03554,5.73061711111111,106230.19,17.95,0,0,0,0
113,"Amhara","Oromiya",2012,4,"2012-04",192.79280264,3805.731,0,3805.731,"ETH","Ethiopia",556656.25,146.26793,5.75481466666667,106230.19,17.95,0,0,0,0
114,"Amhara","Oromiya",2012,5,"2012-05",45.188267044,3805.731,0,3805.731,"ETH","Ethiopia",557540.666666667,146.50032,5.77901222222222,106230.19,17.95,0,0,0,0
115,"Amhara","Oromiya",2012,6,"2012-06",39.931878946,3805.731,0,3805.731,"ETH","Ethiopia",558425.083333333,146.73271,5.80320977777778,106230.19,17.95,0,0,0,0
116,"Amhara","Oromiya",2012,7,"2012-07",350.39187886,3805.731,0,3805.731,"ETH","Ethiopia",559309.5,146.9651,5.82740733333333,106230.19,17.95,0,0,0,0
117,"Amhara","Oromiya",2012,8,"2012-08",349.70323296,3805.731,0,3805.731,"ETH","Ethiopia",560193.916666667,147.19749,5.85160488888889,106230.19,17.95,0,0,0,0
118,"Amhara","Oromiya",2012,9,"2012-09",41.856286588,3805.731,0,3805.731,"ETH","Ethiopia",561078.333333333,147.42988,5.87580244444444,106230.19,17.95,0,0,0,0
119,"Amhara","Oromiya",2012,10,"2012-10",2.2301096136,3805.731,0,3805.731,"ETH","Ethiopia",561962.75,147.66227,5.9,106230.19,17.95,0,0,0,0
120,"Amhara","Oromiya",2012,11,"2012-11",2.0383554336,3805.731,0,3805.731,"ETH","Ethiopia",562847.166666667,147.89466,5.62,106230.19,17.95,0,0,0,0
121,"Amhara","Oromiya",2012,12,"2012-12",3.6311478006,3805.731,0,3805.731,"ETH","Ethiopia",563731.583333333,148.12705,5.7492855,106230.19,17.95,0,0,0,0
122,"Amhara","Oromiya",2013,1,"2013-01",14.519854994,3805.731,0,3805.731,"ETH","Ethiopia",564616,148.35944,5.878571,77560.23,17.3,0,0,0,0
123,"Amhara","Oromiya",2013,2,"2013-02",3.2614758932,3805.731,0,3805.731,"ETH","Ethiopia",565500.416666667,148.59183,6.29206311111111,77560.23,17.3,0,0,0,0
124,"Amhara","Oromiya",2013,3,"2013-03",53.150225456,3805.731,0,3805.731,"ETH","Ethiopia",566384.833333333,148.82422,6.70555522222222,77560.23,17.3,0,0,0,0
125,"Amhara","Oromiya",2013,4,"2013-04",70.352451064,3805.731,0,3805.731,"ETH","Ethiopia",567269.25,149.05661,7.11904733333333,77560.23,17.3,0,0,0,0
126,"Amhara","Oromiya",2013,5,"2013-05",38.51709141,3805.731,0,3805.731,"ETH","Ethiopia",568153.666666667,149.289,7.53253944444444,77560.23,17.3,0,0,0,0
127,"Amhara","Oromiya",2013,6,"2013-06",7.2516332276,3805.731,0,3805.731,"ETH","Ethiopia",569038.083333333,149.52139,7.94603155555555,77560.23,17.3,0,0,0,0
128,"Amhara","Oromiya",2013,7,"2013-07",368.8310093,3805.731,0,3805.731,"ETH","Ethiopia",569922.5,149.75378,8.35952366666667,77560.23,17.3,0,0,0,0
129,"Amhara","Oromiya",2013,8,"2013-08",326.97484472,3805.731,0,3805.731,"ETH","Ethiopia",570806.916666667,149.98617,8.77301577777778,77560.23,17.3,1,0,0,1
130,"Amhara","Oromiya",2013,9,"2013-09",62.472306624,3805.731,0,3805.731,"ETH","Ethiopia",571691.333333333,150.21856,9.18650788888889,77560.23,17.3,0,0,0,0
131,"Amhara","Oromiya",2013,10,"2013-10",114.86198252,3805.731,0,3805.731,"ETH","Ethiopia",572575.75,150.45095,9.6,77560.23,17.3,0,0,0,0
132,"Amhara","Oromiya",2013,11,"2013-11",5.108207769,3805.731,0,3805.731,"ETH","Ethiopia",573460.166666667,150.68334,9.6,77560.23,17.3,0,0,0,0
133,"Amhara","Oromiya",2013,12,"2013-12",3.5620887992,3805.731,0,3805.731,"ETH","Ethiopia",574344.583333333,150.91573,8.0055555,77560.23,17.3,0,0,0,0
134,"Amhara","Oromiya",2014,1,"2014-01",2.2795993122,3805.731,0,3805.731,"ETH","Ethiopia",575229,151.14812,6.411111,76113.67,17.78,0,0,0,0
135,"Amhara","Oromiya",2014,2,"2014-02",19.147333916,3805.731,0,3805.731,"ETH","Ethiopia",576113.416666667,151.38051,6.31919181818182,76113.67,17.78,0,0,0,0
136,"Amhara","Oromiya",2014,3,"2014-03",31.057188622,3805.731,0,3805.731,"ETH","Ethiopia",576997.833333333,151.6129,6.22727263636364,76113.67,17.78,0,0,0,0
137,"Amhara","Oromiya",2014,4,"2014-04",60.601248686,3805.731,0,3805.731,"ETH","Ethiopia",577882.25,151.84529,6.13535345454545,76113.67,17.78,0,0,0,0
138,"Amhara","Oromiya",2014,5,"2014-05",78.613866528,3805.731,0,3805.731,"ETH","Ethiopia",578766.666666667,152.07768,6.04343427272727,76113.67,17.78,0,0,0,0
139,"Amhara","Oromiya",2014,6,"2014-06",14.268966084,3805.731,0,3805.731,"ETH","Ethiopia",579651.083333333,152.31007,5.95151509090909,76113.67,17.78,0,0,0,0
140,"Amhara","Oromiya",2014,7,"2014-07",279.61257338,3805.731,0,3805.731,"ETH","Ethiopia",580535.5,152.54246,5.85959590909091,76113.67,17.78,0,0,0,0
141,"Amhara","Oromiya",2014,8,"2014-08",355.24399898,3805.731,0,3805.731,"ETH","Ethiopia",581419.916666667,152.77485,5.76767672727273,76113.67,17.78,0,0,0,0
142,"Amhara","Oromiya",2014,9,"2014-09",140.4134176,3805.731,0,3805.731,"ETH","Ethiopia",582304.333333333,153.00724,5.67575754545455,76113.67,17.78,0,0,0,0
143,"Amhara","Oromiya",2014,10,"2014-10",76.945376424,3805.731,0,3805.731,"ETH","Ethiopia",583188.75,153.23963,5.58383836363636,76113.67,17.78,0,0,0,0
144,"Amhara","Oromiya",2014,11,"2014-11",3.7607592948,3805.731,0,3805.731,"ETH","Ethiopia",584073.166666667,153.47202,5.49191918181818,76113.67,17.78,0,0,0,0
145,"Amhara","Oromiya",2014,12,"2014-12",10.8710988378,3805.731,0,3805.731,"ETH","Ethiopia",584957.583333333,153.70441,5.4,76113.67,17.78,0,0,0,0
146,"Amhara","Oromiya",2015,1,"2015-01",3.079126632,3805.731,0,3805.731,"ETH","Ethiopia",585842,153.9368,5.3,133415.71,21.7,0,0,0,0
147,"Amhara","Oromiya",2015,2,"2015-02",2.964542483,3805.731,0,3805.731,"ETH","Ethiopia",586729,154.16987,5.28888888888889,133415.71,21.7,0,0,0,0
148,"Amhara","Oromiya",2015,3,"2015-03",38.852445532,3805.731,0,3805.731,"ETH","Ethiopia",587616,154.40294,5.27777777777778,133415.71,21.7,0,0,0,0
149,"Amhara","Oromiya",2015,4,"2015-04",32.842119702,3805.731,0,3805.731,"ETH","Ethiopia",588503,154.63601,5.26666666666667,133415.71,21.7,0,0,0,0
150,"Amhara","Oromiya",2015,5,"2015-05",104.194754906,3805.731,0,3805.731,"ETH","Ethiopia",589390,154.86908,5.25555555555556,133415.71,21.7,0,0,0,0
151,"Amhara","Oromiya",2015,6,"2015-06",24.187545402,3805.731,0,3805.731,"ETH","Ethiopia",590277,155.10215,5.24444444444444,133415.71,21.7,0,0,0,0
152,"Amhara","Oromiya",2015,7,"2015-07",75.568777698,3805.731,0,3805.731,"ETH","Ethiopia",591164,155.33522,5.23333333333333,133415.71,21.7,0,0,0,0
153,"Amhara","Oromiya",2015,8,"2015-08",270.33452384,3805.731,0,3805.731,"ETH","Ethiopia",592051,155.56829,5.22222222222222,133415.71,21.7,0,0,0,0
154,"Amhara","Oromiya",2015,9,"2015-09",143.82789838,3805.731,0,3805.731,"ETH","Ethiopia",592938,155.80136,5.21111111111111,133415.71,21.7,0,0,0,0
