"d3mIndex","gid","year","bdist1","capdist","droughtend_speibase","droughtend_speigdm","droughtend_spi","droughtstart_speibase","droughtstart_speigdm","droughtstart_spi","droughtyr_speibase","droughtyr_speigdm","droughtyr_spi","excluded","gwno","nlights_calib_mean","prec_gpcc","prec_gpcp","temp","cmr_mean","civconf"
566,129312,2006,166.8732,164.7786,1.404706,-0.4916192,1.76085,-1.627905,-1.155267,-1.02672,0.1666667,0,0,0,501,0.04309662,333.225,1082.395,17.83583,24.9,0
567,129312,2007,166.8732,164.7786,0.9329396,1.228815,-0.384516,1.536839,1.704357,1.6895,0,0,0,0,501,0.04385578,391.4625,832.8212,17.21916,24.9,0
568,129312,2008,166.8732,164.7786,0.758449,1.320086,-0.0466054,-1.383196,-0.1143773,0.576143,0,0,0,0,501,0.04626155,276.4025,745.7722,17.74417,24.9,0
569,129313,2001,193.8789,130.5138,1.080117,0.5700852,0.21243,2.164834,0.6265706,1.29246,0,0.08333334,0,1,501,0.03435545,289.58,1053.164,17.3375,20.08403,0
570,129313,2002,193.8789,130.5138,-0.3467686,-0.8945284,1.57579,-0.2917772,-0.4423899,-0.354093,0,0.08333334,0,1,501,0.0466786,301.6225,1038.479,17.55333,20.08403,0
571,129313,2003,193.8789,130.5138,-0.06138272,1.262655,-0.436285,-0.1402862,-0.3808342,-0.604115,0,0.08333334,0,0,501,0.04897663,297.275,841.3467,17.4725,20.08403,0
572,129313,2004,193.8789,130.5138,0.2682039,-0.9270737,-0.231992,-0.7828834,-1.399665,-2.02819,0,0,0.08333334,0,501,0.0546554,231.645,731.6459,17.40917,20.08403,0
573,129313,2005,193.8789,130.5138,0.0005727157,0.4982635,-3.09023,-0.1380496,-0.1404981,-0.333007,0.08333334,0.08333334,0.1666667,0,501,0.04655772,228.3425,616.0579,17.4075,20.08403,0
574,129313,2006,193.8789,130.5138,1.234363,-0.7007501,1.76085,-1.175273,-0.9419358,-1.02672,0,0,0,0,501,0.04805928,294.0175,1082.395,17.73167,20.08403,0
575,129313,2007,193.8789,130.5138,0.5803216,1.678393,-0.384516,1.429477,1.735824,1.6895,0,0,0,0,501,0.05282784,364.4675,832.8212,17.1225,20.08403,0
576,129313,2008,193.8789,130.5138,0.460638,1.07063,-0.0466054,-1.449722,-0.3231692,0.576143,0,0.08333334,0,0,501,0.05414748,225.5425,745.7722,17.5125,20.08403,0
577,129314,2001,220.8409,114.501,-0.1488662,-0.2463313,1.37384,0.6948889,0.3697366,0.698987,0,0,0,1,501,0.02936837,247.24,1053.164,16.52501,18.76879,0
578,129314,2002,220.8409,114.501,1.388678,0.6810909,-0.969093,-0.1451929,0.7199445,0.314243,0,0.08333334,0,1,501,0.04230348,294.865,1038.479,16.71,18.76879,0
579,129314,2003,220.8409,114.501,1.604993,1.55492,0.765112,-0.1555456,-0.6328085,-0.308929,0,0,0,0,501,0.04440855,289.755,841.3467,16.56083,18.76879,0
580,129314,2004,220.8409,114.501,-0.06493715,-0.6029841,-1.39218,0.006242604,-1.212802,-0.683276,0,0.08333334,0.08333334,0,501,0.04786634,211.025,731.6459,16.71167,18.76879,0
581,129314,2005,220.8409,114.501,-0.6591989,-0.8052109,-0.601078,0.1202063,-0.93107,0.244852,0,0.1666667,0.1666667,0,501,0.04153628,187.2375,616.0579,16.62416,18.76879,0
582,129314,2006,220.8409,114.501,-0.06565636,-0.210529,-1.00364,0.7195355,0.8751578,0.549617,0,0,0,0,501,0.04626317,335.05,1082.395,16.65999,18.76879,0
583,129314,2007,220.8409,114.501,0.2019738,1.157013,1.83472,0.118313,-1.051744,-0.666137,0,0.08333334,0,0,501,0.0524209,325.0475,832.8212,16.17,18.76879,0
584,129314,2008,220.8409,114.501,-1.139751,-2.007782,-0.655485,1.657926,0.7763804,1.38411,0,0.08333334,0,0,501,0.05160474,204.76,745.7722,16.16834,18.76879,0
585,129315,2001,247.7661,124.0236,-0.2111504,0.2072906,-0.505671,-0.5463488,-1.086666,0.643349,0,0,0,1,501,0.03032104,332.4975,1053.164,18.1825,18.90982,0
586,129315,2002,247.7661,124.0236,-0.005076586,0.7678636,1.09098,1.153872,-0.8330401,-0.259675,0,0,0,1,501,0.0423944,376.91,1038.479,18.26751,18.90982,0
587,129315,2003,247.7661,124.0236,-0.5309632,0.712651,0.0436514,1.267945,-0.08868054,0.170176,0,0,0,0,501,0.04304019,372.415,841.3467,18.2075,18.90982,0
588,129315,2004,247.7661,124.0236,0.8214058,-0.4406931,-0.177781,-0.02103141,0.6331037,1.41876,0,0,0.08333334,0,501,0.04723252,294.95,731.6459,18.22333,18.90982,0
589,129315,2005,247.7661,124.0236,-0.4194629,-1.966452,-1.57756,0.4124652,0.2090791,-0.0595626,0.08333334,0.1666667,0.1666667,0,501,0.04111532,253.6225,616.0579,18.15167,18.90982,0
590,129315,2006,247.7661,124.0236,0.5499576,1.85346,1.33255,0.7413568,1.540723,0.0146425,0,0,0,0,501,0.0462828,458.8625,1082.395,18.25,18.90982,0
591,129315,2007,247.7661,124.0236,-1.07647,0.5192785,-0.21447,1.348205,0.8747123,1.25561,0,0.08333334,0,0,501,0.05332965,374.28,832.8212,18.115,18.90982,0
592,129315,2008,247.7661,124.0236,0.4704616,-0.4854252,-0.89306,0.387356,-0.2324953,1.41224,0,0.08333334,0,0,501,0.05050518,281.6325,745.7722,18.0125,18.90982,0
593,129316,2001,274.8245,154.4278,0.006261214,-0.2638927,-0.260327,-0.6961795,-1.249411,-0.888788,0,0,0,1,501,0.02411948,303.7925,507.0074,20.40417,29.6,0
594,129316,2002,274.8245,154.4278,0.1450535,0.4144648,0.4527,1.355544,0.9437534,2.18905,0,0,0,1,501,0.03460433,408.3575,615.4711,20.33084,29.6,0
595,129316,2003,274.8245,154.4278,-0.488341,0.6192184,0.297619,1.308257,0.1181824,0.233969,0,0.08333334,0,0,501,0.03753867,358.1,478.2985,20.42667,29.6,0
596,129316,2004,274.8245,154.4278,0.6813976,0.01990299,-0.75505,-0.07687844,0.2427691,0.122996,0,0,0.08333334,0,501,0.03845974,300.4075,441.0034,20.22584,29.6,0
597,129316,2005,274.8245,154.4278,-0.6416647,-1.262605,-1.40696,0.4890909,0.2872891,-0.16264,0.08333334,0,0.1666667,0,501,0.03372782,230.635,280.6918,20.29667,29.6,0
598,129316,2006,274.8245,154.4278,0.3330123,1.488852,1.03506,0.6269832,2.34256,1.78459,0,0,0,0,501,0.03547074,446.4,787.185,20.395,29.6,0
599,129316,2007,274.8245,154.4278,-1.128765,0.3512425,0.0310507,1.173357,0.7706108,1.43344,0,0,0,0,501,0.04600544,338.66,456.8777,20.445,29.6,0
600,129316,2008,274.8245,154.4278,0.2822162,-0.4634563,-0.897926,0.1451741,-0.7202591,-0.457109,0,0.08333334,0.08333334,0,501,0.04239161,256.9875,413.0826,20.32583,29.6,0
601,129317,2001,301.589,196.2366,0.4338705,0.2614731,-0.260327,-0.8240502,-1.305686,-0.888788,0,0,0,0,501,0.02109117,173.4875,507.0074,23.33,29.24084,0
602,129317,2002,301.589,196.2366,0.6445923,0.3432187,0.4527,1.648543,1.582343,2.18905,0,0,0,0,501,0.03279205,238.5475,615.4711,23.18583,29.24084,0
603,129317,2003,301.589,196.2366,-0.2120771,0.5460458,0.297619,1.30798,0.04228169,0.233969,0,0,0,0,501,0.03547943,191.7375,478.2985,23.3025,29.24084,0
604,129317,2004,301.589,196.2366,0.6083323,-0.02319329,-0.75505,-0.3005743,-0.4881452,0.122996,0,0,0.08333334,0,501,0.03646969,138.41,441.0034,23.08666,29.24084,0
605,129317,2005,301.589,196.2366,-0.6405621,-1.678622,-1.40696,0.5641195,0.6440669,-0.16264,0.08333334,0.08333334,0.1666667,0,501,0.032026,67.4625,280.6918,23.22,29.24084,0
606,129317,2006,301.589,196.2366,0.2988918,1.499218,1.03506,0.5832374,2.717193,1.78459,0,0,0,0,501,0.03368577,265.02,787.185,23.2675,29.24084,0
607,129317,2007,301.589,196.2366,-0.8634032,0.2044941,0.0310507,1.227993,0.8875619,1.43344,0,0,0,0,501,0.04198303,160.93,456.8777,23.4025,29.24084,0
608,129317,2008,301.589,196.2366,0.3613417,-0.6177011,-0.897926,-0.2371819,-0.7262945,-0.457109,0,0.08333334,0.08333334,0,501,0.04069072,118.135,413.0826,23.1975,29.24084,0
609,129318,2001,249.495,243.6481,0.3457787,0.07429805,-0.260327,-0.8536958,-1.309975,-0.888788,0,0.08333334,0,0,501,0.02109117,102.095,507.0074,25.99,22.25038,0
610,129318,2002,249.495,243.6481,0.9745928,0.5870664,0.4527,1.631159,2.045686,2.18905,0,0,0,0,501,0.03279205,171.915,615.4711,25.96917,22.25038,0
611,129318,2003,249.495,243.6481,-0.004973647,0.2945449,0.297619,1.249538,-0.1138415,0.233969,0,0,0,0,501,0.03547943,132.83,478.2985,26.06667,22.25038,0
612,129318,2004,249.495,243.6481,0.6032896,-0.1068636,-0.75505,-0.5559682,-0.9806541,0.122996,0,0,0.08333334,0,501,0.03646969,81.8575,441.0034,25.84333,22.25038,0
613,129318,2005,249.495,243.6481,-0.3422777,-1.726834,-1.40696,0.6654413,0.5028421,-0.16264,0.08333334,0.08333334,0.1666667,0,501,0.032026,39.835,280.6918,25.95916,22.25038,0
614,129318,2006,249.495,243.6481,0.3239282,1.537682,1.03506,0.5463557,1.913211,1.78459,0,0,0,0,501,0.03368577,189.8575,787.185,26.00666,22.25038,0
615,129318,2007,249.495,243.6481,-0.4631183,0.4384362,0.0310507,1.261879,0.6019653,1.43344,0,0,0,0,501,0.04198303,104.05,456.8777,26.06167,22.25038,0
616,129318,2008,249.495,243.6481,0.2252863,-0.7927586,-0.897926,-0.7346092,-1.192476,-0.457109,0,0.08333334,0.08333334,0,501,0.04069072,80.395,413.0826,25.85833,22.25038,0
617,129319,2001,193.8393,293.9639,0.302621,0.006246745,-0.260327,-0.8578781,-1.159179,-0.888788,0,0,0,1,501,0.02109117,65.5525,507.0074,27.78833,21.1,0
618,129319,2002,193.8393,293.9639,1.127281,0.6765586,0.4527,1.578686,1.951203,2.18905,0,0,0,1,501,0.03279205,139.04,615.4711,27.8025,21.1,0
619,129319,2003,193.8393,293.9639,0.07861393,0.02513074,0.297619,1.157928,-0.2929361,0.233969,0,0,0,0,501,0.03547943,102.5975,478.2985,27.9275,21.1,0
620,129319,2004,193.8393,293.9639,0.5433601,-0.09231035,-0.75505,-0.6626936,-0.7471033,0.122996,0,0,0.08333334,0,501,0.03646969,52.745,441.0034,27.65833,21.1,0
621,129319,2005,193.8393,293.9639,-0.1741579,-1.56051,-1.40696,0.7685367,0.3219433,-0.16264,0,0.08333334,0.1666667,0,501,0.032026,27.2875,280.6918,27.8175,21.1,0
622,129319,2006,193.8393,293.9639,0.2981611,1.484127,1.03506,0.6450065,0.7644113,1.78459,0,0,0,0,501,0.03368577,151.11,787.185,27.83083,21.1,0
623,129319,2007,193.8393,293.9639,-0.2124932,0.6578413,0.0310507,1.264219,0.3253414,1.43344,0,0.08333334,0,0,501,0.04198303,76.8375,456.8777,27.92,21.1,0
624,129319,2008,193.8393,293.9639,0.1358609,-0.8144341,-0.897926,-1.131208,-1.615252,-0.457109,0,0.08333334,0.08333334,0,501,0.04069072,63.865,413.0826,27.68333,21.1,0
625,129320,2001,138.1835,345.9189,0.286592,-0.1776851,-0.260327,-0.2798129,-1.095856,-0.888788,0,0,0,1,501,0.02356853,67.185,507.0074,29.5225,21.1,0
626,129320,2002,138.1835,345.9189,1.203121,0.4985339,0.4527,1.490964,1.549869,2.18905,0,0,0,1,501,0.03496425,137.13,615.4711,29.5725,21.1,0
627,129320,2003,138.1835,345.9189,0.1536036,-0.2014195,0.297619,1.026948,-0.4093597,0.233969,0,0,0,0,501,0.03771508,103.7825,478.2985,29.68917,21.1,0
628,129320,2004,138.1835,345.9189,0.5407172,-0.09512085,-0.75505,-0.7211245,-0.6823753,0.122996,0,0,0.08333334,0,501,0.0390901,53.25,441.0034,29.40833,21.1,0
629,129320,2005,138.1835,345.9189,-0.07039375,-1.497203,-1.40696,0.8357775,0.03464416,-0.16264,0,0.08333334,0.1666667,0,501,0.03492697,33.44,280.6918,29.60917,21.1,0
630,129320,2006,138.1835,345.9189,0.2908528,1.419368,1.03506,0.6633399,0.094661,1.78459,0,0,0,0,501,0.03669976,151.5225,787.185,29.58333,21.1,0
631,129320,2007,138.1835,345.9189,-0.01159748,0.643961,0.0310507,1.087779,-0.1071955,1.43344,0,0.08333334,0,0,501,0.04464058,79.0825,456.8777,29.72917,21.1,0
632,129320,2008,138.1835,345.9189,0.04707887,-0.9370289,-0.897926,-1.404606,-1.954394,-0.457109,0,0.1666667,0.08333334,0,501,0.04340097,70.27,413.0826,29.43084,21.1,0
633,130021,2001,41.36588,257.8657,1.19794,0.4398877,-0.499311,0.07617543,-0.05784684,1.51923,0,0,0,0,500,0.02573779,325.81,1511.097,21.6775,23.8,1
634,130021,2002,41.36588,257.8657,0.9188134,-0.2880915,-0.568612,-0.142916,-1.632326,-0.912018,0,0.08333334,0,0,500,0.03710936,275.735,1355.502,22.55333,23.8,0
635,130021,2003,41.36588,257.8657,-0.9513146,-1.88433,1.09073,-0.3950596,-0.4467375,-0.391765,0,0.08333334,0,0,500,0.04124882,249.2275,1403.827,22.2425,23.8,0
636,130021,2004,41.36588,257.8657,-0.3175353,0.8326825,0.615812,-0.4616041,0.1322621,-2.01347,0,0.08333334,0.08333334,0,500,0.03996684,299.83,1379.682,22.245,23.8,0
637,130021,2005,41.36588,257.8657,-1.27551,-1.267214,-1.35153,0.7624632,0.2639015,-0.275292,0.1666667,0,0.08333334,0,500,0.0351261,301.275,1322.15,22.53333,23.8,0
638,130021,2006,41.36588,257.8657,1.316216,0.1858366,1.29822,-0.6141017,-1.465564,-1.22201,0,0.08333334,0,0,500,0.03617167,260.3575,1415.538,22.31333,23.8,0
639,130021,2007,41.36588,257.8657,-0.6113673,0.1415012,1.28575,2.053236,0.850833,2.14175,0.08333334,0.08333334,0,0,500,0.04511687,277.01,1350.911,21.6725,23.8,1
640,130021,2008,41.36588,257.8657,0.232828,-0.06352504,0.823219,0.7210319,-0.3469318,1.68343,0,0,0.08333334,0,500,0.04357623,275.4375,1389.039,21.41167,23.8,0
641,130022,2001,91.67467,202.2347,1.248229,0.4856936,-0.499311,0.09269506,0.3699088,1.51923,0,0,0,0,500,0.02109117,345.61,1511.097,22.55833,23.8,1
642,130022,2002,91.67467,202.2347,0.9815325,-0.0178207,-0.568612,-0.2191504,-1.243478,-0.912018,0,0,0,0,500,0.03279205,295.375,1355.502,23.43417,23.8,1
643,130022,2003,91.67467,202.2347,-1.16423,-1.70469,1.09073,-0.4988991,0.05265661,-0.391765,0,0,0,0,500,0.03547943,273.465,1403.827,22.9975,23.8,0
644,130022,2004,91.67467,202.2347,-0.2558411,0.1076682,0.615812,-0.553206,0.1230281,-2.01347,0,0,0.08333334,0,500,0.03646969,303.405,1379.682,23.09334,23.8,0
645,130022,2005,91.67467,202.2347,-1.339295,-1.54871,-1.35153,0.6386464,0.2267535,-0.275292,0.1666667,0.08333334,0.08333334,0,500,0.032026,298.29,1322.15,23.37583,23.8,0
646,130022,2006,91.67467,202.2347,1.346933,0.08227389,1.29822,-0.5248525,-1.033958,-1.22201,0,0,0,0,500,0.03368577,283.1125,1415.538,23.07416,23.8,0
647,130022,2007,91.67467,202.2347,-0.8027164,0.3758426,1.28575,2.121996,0.9780868,2.14175,0.08333334,0,0,0,500,0.04198303,304.2225,1350.911,22.30667,23.8,0
648,130022,2008,91.67467,202.2347,0.2908005,-0.3773013,0.823219,0.7304143,0.5545065,1.68343,0,0,0.08333334,0,500,0.04069072,311.45,1389.039,22.185,23.8,0
649,130023,2001,138.0232,146.625,1.262448,0.1244998,-0.499311,0.366478,0.9445615,1.51923,0,0,0,0,500,0.02109117,349.61,1511.097,22.79417,21.6625,1
650,130023,2002,138.0232,146.625,1.092448,0.8144968,-0.568612,-0.3445408,-0.1002927,-0.912018,0,0.08333334,0,0,500,0.03279205,303.1075,1355.502,23.665,21.6625,1
651,130023,2003,138.0232,146.625,-1.23635,-0.7266468,1.09073,-0.6945212,0.2072389,-0.391765,0.08333334,0,0,0,500,0.03547943,282.1225,1403.827,23.28833,21.6625,0
652,130023,2004,138.0232,146.625,-0.1262512,-0.5382292,0.615812,-0.4573218,0.09184559,-2.01347,0,0.08333334,0.08333334,0,500,0.03646969,265.375,1379.682,23.37083,21.6625,0
653,130023,2005,138.0232,146.625,-1.319468,-1.556655,-1.35153,0.5793043,0.7206243,-0.275292,0.1666667,0.08333334,0.08333334,0,500,0.032026,262.9025,1322.15,23.6975,21.6625,0
654,130023,2006,138.0232,146.625,1.42951,0.8391063,1.29822,-0.3837179,-0.9513808,-1.22201,0,0.1666667,0,0,500,0.03368577,303.7275,1415.538,23.29917,21.6625,0
655,130023,2007,138.0232,146.625,-0.8721078,0.1035256,1.28575,2.271691,1.432847,2.14175,0,0.08333334,0,0,500,0.04198303,291.055,1350.911,22.60667,21.6625,0
656,130023,2008,138.0232,146.625,0.4289275,-0.7330878,0.823219,0.78974,1.005749,1.68343,0,0,0.08333334,0,500,0.04069072,316.155,1389.039,22.61084,21.6625,0
