"administrative_area_level_1","administrative_area_level_2","parseDate","uniloc.x","precipitation","year","TOTAL_A_KM","WATER_A_KM","LAND_A_KM","ISOALPHA","COUNTRYNM","un_wpp_pop_est_li","un_wpp_pop_dens_li","uniloc.y","Maize(white)-Retail_li","Wheat-Wholesale_li"
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2014-04","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",168.975694186667,"2014","12192.71","635.3314","11557.38","ETH","Ethiopia","2143306.45","185.44916",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2014-05","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",259.503476353333,"2014","12192.71","635.3314","11557.38","ETH","Ethiopia","2147991.73333333","185.854553333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2014-06","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",140.508451458,"2014","12192.71","635.3314","11557.38","ETH","Ethiopia","2152677.01666667","186.259946666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2014-07","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",106.771655065333,"2014","12192.71","635.3314","11557.38","ETH","Ethiopia","2157362.3","186.66534",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2014-08","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",166.777917466667,"2014","12192.71","635.3314","11557.38","ETH","Ethiopia","2162047.58333333","187.070733333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2014-09","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",140.665994693333,"2014","12192.71","635.3314","11557.38","ETH","Ethiopia","2166732.86666667","187.476126666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2014-10","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",199.375313413333,"2014","12192.71","635.3314","11557.38","ETH","Ethiopia","2171418.15","187.88152",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2014-11","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",66.6569144406667,"2014","12192.71","635.3314","11557.38","ETH","Ethiopia","2176103.43333333","188.286913333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2014-12","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",20.23633621,"2014","12192.71","635.3314","11557.38","ETH","Ethiopia","2180788.71666667","188.692306666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-01","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",11.735283697,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2185474","189.0977",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-02","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",30.9031142786667,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2190518.18333333","189.534148333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-03","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",93.5149388286667,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2195562.36666667","189.970596666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-04","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",182.780073067333,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2200606.55","190.407045",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-05","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",221.92922714,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2205650.73333333","190.843493333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-06","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",174.426855793333,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2210694.91666667","191.279941666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-07","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",131.172071062,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2215739.1","191.71639",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-08","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",93.4740627426667,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2220783.28333333","192.152838333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-09","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",138.720158462667,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2225827.46666667","192.589286666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-10","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",237.890685393333,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2230871.65","193.025735",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-11","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",154.792718453333,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2235915.83333333","193.462183333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2015-12","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",66.096605624,"2015","12192.71","635.3314","11557.38","ETH","Ethiopia","2240960.01666667","193.898631666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-01","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",43.8770034993333,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2246004.2","194.33508",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-02","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",63.3426503446667,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2251048.38333333","194.771528333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-03","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",100.46098861,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2256092.56666667","195.207976666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-04","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",287.400576466667,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2261136.75","195.644425",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-05","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",152.40832258,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2266180.93333333","196.080873333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-06","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",105.553109522,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2271225.11666667","196.517321666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-07","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",80.8069791933333,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2276269.3","196.95377",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-08","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",140.007706448,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2281313.48333333","197.390218333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-09","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",96.47368698,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2286357.66666667","197.826666666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-10","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",169.789650513333,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2291401.85","198.263115",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-11","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",112.36083053,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2296446.03333333","198.699563333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2016-12","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",22.2633811386667,"2016","12192.71","635.3314","11557.38","ETH","Ethiopia","2301490.21666667","199.136011666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-01","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",8.83090826053333,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2306534.4","199.57246",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-02","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",71.62964614,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2311578.58333333","200.008908333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-03","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",110.261276428667,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2316622.76666667","200.445356666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-04","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",105.951313892667,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2321666.95","200.881805",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-05","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",220.901424386667,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2326711.13333333","201.318253333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-06","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",64.9035504673333,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2331755.31666667","201.754701666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-07","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",104.527055116,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2336799.5","202.19115",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-08","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",138.902411206667,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2341843.68333333","202.627598333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-09","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",222.9144273,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2346887.86666667","203.064046666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-10","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",157.09366574,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2351932.05","203.500495",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-11","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",83.4114564106667,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2356976.23333333","203.936943333333",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gamo Gofa","2017-12","Ethiopia-S.N.N.P REGION-GAMO GOFA ZONE",32.8321277013333,"2017","12192.71","635.3314","11557.38","ETH","Ethiopia","2362020.41666667","204.373391666667",NA,NA,NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-01","Ethiopia-S.N.N.P REGION-GEDEO ZONE",11.9253269305,"2011","1354.589","0","1354.589","ETH","Ethiopia","1042907.8","769.90716","Ethiopia-SNNPR-Wonago","5.05",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-02","Ethiopia-S.N.N.P REGION-GEDEO ZONE",28.4391633283333,"2011","1354.589","0","1354.589","ETH","Ethiopia","1045400.11666667","771.747065","Ethiopia-SNNPR-Wonago","5.15555555555556",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-03","Ethiopia-S.N.N.P REGION-GEDEO ZONE",49.5825110933333,"2011","1354.589","0","1354.589","ETH","Ethiopia","1047892.43333333","773.58697","Ethiopia-SNNPR-Wonago","5.26111111111111",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-04","Ethiopia-S.N.N.P REGION-GEDEO ZONE",104.15680179,"2011","1354.589","0","1354.589","ETH","Ethiopia","1050384.75","775.426875","Ethiopia-SNNPR-Wonago","5.36666666666667",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-05","Ethiopia-S.N.N.P REGION-GEDEO ZONE",252.021308083333,"2011","1354.589","0","1354.589","ETH","Ethiopia","1052877.06666667","777.26678","Ethiopia-SNNPR-Wonago","5.47222222222222",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-06","Ethiopia-S.N.N.P REGION-GEDEO ZONE",110.524035356667,"2011","1354.589","0","1354.589","ETH","Ethiopia","1055369.38333333","779.106685","Ethiopia-SNNPR-Wonago","5.57777777777778",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-07","Ethiopia-S.N.N.P REGION-GEDEO ZONE",146.70909254,"2011","1354.589","0","1354.589","ETH","Ethiopia","1057861.7","780.94659","Ethiopia-SNNPR-Wonago","5.68333333333333",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-08","Ethiopia-S.N.N.P REGION-GEDEO ZONE",124.42187815,"2011","1354.589","0","1354.589","ETH","Ethiopia","1060354.01666667","782.786495","Ethiopia-SNNPR-Wonago","5.78888888888889",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-09","Ethiopia-S.N.N.P REGION-GEDEO ZONE",220.780692866667,"2011","1354.589","0","1354.589","ETH","Ethiopia","1062846.33333333","784.6264","Ethiopia-SNNPR-Wonago","5.89444444444444",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-10","Ethiopia-S.N.N.P REGION-GEDEO ZONE",195.5891958,"2011","1354.589","0","1354.589","ETH","Ethiopia","1065338.65","786.466305","Ethiopia-SNNPR-Wonago","6",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-11","Ethiopia-S.N.N.P REGION-GEDEO ZONE",168.963341383333,"2011","1354.589","0","1354.589","ETH","Ethiopia","1067830.96666667","788.30621","Ethiopia-SNNPR-Wonago","5.2",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2011-12","Ethiopia-S.N.N.P REGION-GEDEO ZONE",21.93417541,"2011","1354.589","0","1354.589","ETH","Ethiopia","1070323.28333333","790.146115","Ethiopia-SNNPR-Wonago","5.26",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-01","Ethiopia-S.N.N.P REGION-GEDEO ZONE",22.7342668916667,"2012","1354.589","0","1354.589","ETH","Ethiopia","1072815.6","791.98602","Ethiopia-SNNPR-Wonago","5.32",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-02","Ethiopia-S.N.N.P REGION-GEDEO ZONE",15.490231594,"2012","1354.589","0","1354.589","ETH","Ethiopia","1075307.91666667","793.825925","Ethiopia-SNNPR-Wonago","5.30625",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-03","Ethiopia-S.N.N.P REGION-GEDEO ZONE",79.3206286533333,"2012","1354.589","0","1354.589","ETH","Ethiopia","1077800.23333333","795.66583","Ethiopia-SNNPR-Wonago","5.2925",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-04","Ethiopia-S.N.N.P REGION-GEDEO ZONE",183.420601233333,"2012","1354.589","0","1354.589","ETH","Ethiopia","1080292.55","797.505735","Ethiopia-SNNPR-Wonago","5.27875",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-05","Ethiopia-S.N.N.P REGION-GEDEO ZONE",183.962815083333,"2012","1354.589","0","1354.589","ETH","Ethiopia","1082784.86666667","799.34564","Ethiopia-SNNPR-Wonago","5.265",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-06","Ethiopia-S.N.N.P REGION-GEDEO ZONE",126.643197926667,"2012","1354.589","0","1354.589","ETH","Ethiopia","1085277.18333333","801.185545","Ethiopia-SNNPR-Wonago","5.25125",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-07","Ethiopia-S.N.N.P REGION-GEDEO ZONE",69.392268185,"2012","1354.589","0","1354.589","ETH","Ethiopia","1087769.5","803.02545","Ethiopia-SNNPR-Wonago","5.2375",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-08","Ethiopia-S.N.N.P REGION-GEDEO ZONE",156.033429666667,"2012","1354.589","0","1354.589","ETH","Ethiopia","1090261.81666667","804.865355","Ethiopia-SNNPR-Wonago","5.22375",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-09","Ethiopia-S.N.N.P REGION-GEDEO ZONE",181.78409075,"2012","1354.589","0","1354.589","ETH","Ethiopia","1092754.13333333","806.70526","Ethiopia-SNNPR-Wonago","5.21",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-10","Ethiopia-S.N.N.P REGION-GEDEO ZONE",177.796570666667,"2012","1354.589","0","1354.589","ETH","Ethiopia","1095246.45","808.545165","Ethiopia-SNNPR-Wonago","5.19625",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-11","Ethiopia-S.N.N.P REGION-GEDEO ZONE",96.9329374533333,"2012","1354.589","0","1354.589","ETH","Ethiopia","1097738.76666667","810.38507","Ethiopia-SNNPR-Wonago","5.1825",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2012-12","Ethiopia-S.N.N.P REGION-GEDEO ZONE",21.659859935,"2012","1354.589","0","1354.589","ETH","Ethiopia","1100231.08333333","812.224975","Ethiopia-SNNPR-Wonago","5.16875",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2013-01","Ethiopia-S.N.N.P REGION-GEDEO ZONE",18.1527312116667,"2013","1354.589","0","1354.589","ETH","Ethiopia","1102723.4","814.06488","Ethiopia-SNNPR-Wonago","5.155",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2013-02","Ethiopia-S.N.N.P REGION-GEDEO ZONE",22.5239894183333,"2013","1354.589","0","1354.589","ETH","Ethiopia","1105215.71666667","815.904785","Ethiopia-SNNPR-Wonago","5.16916666666667",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2013-03","Ethiopia-S.N.N.P REGION-GEDEO ZONE",107.459309325,"2013","1354.589","0","1354.589","ETH","Ethiopia","1107708.03333333","817.74469","Ethiopia-SNNPR-Wonago","5.18333333333333",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2013-04","Ethiopia-S.N.N.P REGION-GEDEO ZONE",189.577511533333,"2013","1354.589","0","1354.589","ETH","Ethiopia","1110200.35","819.584595","Ethiopia-SNNPR-Wonago","5.1975",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2013-05","Ethiopia-S.N.N.P REGION-GEDEO ZONE",191.524427983333,"2013","1354.589","0","1354.589","ETH","Ethiopia","1112692.66666667","821.4245","Ethiopia-SNNPR-Wonago","5.21166666666667",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2013-06","Ethiopia-S.N.N.P REGION-GEDEO ZONE",131.6030182,"2013","1354.589","0","1354.589","ETH","Ethiopia","1115184.98333333","823.264405","Ethiopia-SNNPR-Wonago","5.22583333333333",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2013-07","Ethiopia-S.N.N.P REGION-GEDEO ZONE",107.268971315,"2013","1354.589","0","1354.589","ETH","Ethiopia","1117677.3","825.10431","Ethiopia-SNNPR-Wonago","5.24",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2013-08","Ethiopia-S.N.N.P REGION-GEDEO ZONE",144.36519675,"2013","1354.589","0","1354.589","ETH","Ethiopia","1120169.61666667","826.944215","Ethiopia-SNNPR-Wonago","5.25416666666667",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2013-09","Ethiopia-S.N.N.P REGION-GEDEO ZONE",143.279781933333,"2013","1354.589","0","1354.589","ETH","Ethiopia","1122661.93333333","828.78412","Ethiopia-SNNPR-Wonago","5.26833333333333",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2013-10","Ethiopia-S.N.N.P REGION-GEDEO ZONE",196.6788773,"2013","1354.589","0","1354.589","ETH","Ethiopia","1125154.25","830.624025","Ethiopia-SNNPR-Wonago","5.2825",NA
"Southern Nations, Nationalities, and People's Region","Gedeo","2013-11","Ethiopia-S.N.N.P REGION-GEDEO ZONE",92.14316045,"2013","1354.589","0","1354.589","ETH","Ethiopia","1127646.56666667","832.46393","Ethiopia-SNNPR-Wonago","5.29666666666667",NA
