"d3mIndex","time","woreda_wikidata","woreda_label","zone_wikidata","zone_label","region_wikidata","region_label","country_wikidata","country_label","Prices_of_Domestic_sheep__retail_","Prices_of_Gasoline__retail_","Prices_of_Maize__retail_","Prices_of_Maize__wholesale_","Cholera_AWD_Cases_ratio_per_1000","Dysentery_total_Cases_ratio_per_1000","Malnutrition_total_Cases_ratio_per_1000","Total_Malaria_Confirmed_and_Clinical_ratio_per_1000","Typhoid_fever_OutP_Cases_ratio_per_1000","precipitation_height","X2_year_flood_flood_duration_in_a_month","Total_Population","Unemployment_rate"
107,"2017-01-01","Q4749007","Amuru","Q5904662","Horo Gudru Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",744.611127426507,16.61,8.27777995663911,479.139911103997,0,0,0.11399692,0.64598256,0.03799897,1.655166874,0,52633,0.676856873907392
108,"2017-01-01","Q5276575","Diksis","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",752.502970691294,16.61,8.15704120430643,470.064176954679,0,0.08298641,0.027662134,0,1.03733,8.289804128,0,72301,1.2771948644028
109,"2017-01-01","Q2866446","Aseko","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",720.09499633566,16.61,8.15765342367344,471.136377198955,0,0.03566673,0.14266692,0.21400037,0.19022256,5.747475117,0,84112,0.835732667465029
110,"2017-01-01","Q3103930","Gerar Jarso","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",720.395009169765,16.61,8.25034459726248,475.675241250966,0,0.1782743,0.62396,0.25255528,0.47539815,2.36324432,0,67312,1.35691318327974
111,"2017-01-01","Q5278718","Dinsho","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",796.916405832928,16.61,8.10879744050338,469.412822175445,0,0.025559759,0.025559759,0,0.076679274,8.758830126,0,39124,5.85720964402591
112,"2017-01-01","Q3106655","Gimbichu","Q1109846","Misraq Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",726.224315328025,16.61,8.20959660540088,472.494534097559,0,0.33370924,0,0.011507215,1.6685462,3.539340817,0,86902,1.41045839897967
113,"2017-01-01","Q16957182","Hurumu","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",775.407512103209,16.61,8.23987377550615,474.104555199263,0,0.07031195,0,0,3.9374692,4.27137738,0,42667,2.3401854486582
114,"2017-01-01","Q8050552","Yayu","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",774.112160298003,16.61,8.24004986503464,474.099376331968,0,0.018921118,0,0.5297913,0,3.484348118,0,52851,2.55130134723395
115,"2017-01-01","Q6408249","Kiltu Kara","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",763.451813052102,16.61,8.26829596785262,476.468693455622,0,0,0,1.003861,0,0.379992177,0,51800,1.47384470178241
116,"2017-01-01","Q3100056","Gedeb Asasa","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",789.405105990245,16.61,8.14106336693119,468.712203273913,0,0.042802036,0.1177056,0,2.1722033,10.17809509,0,186907,2.53446749304326
117,"2017-01-01","Q3482960","Sibu Sire","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",757.978115382648,16.61,8.2540381023493,475.684573788376,0,0.31302577,0.04891028,0.23476934,0.68474394,1.936564118,0,102228,0.992589179434013
118,"2017-01-01","Q3198251","Kofele","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",793.353512836484,16.61,8.15042704751284,468.365568872865,0,0.21234982,0.022352614,0.06705784,1.1120424,14.21972868,0,178950,1.78547310985657
119,"2017-01-01","Q6520555","Leka Dulecha","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",764.02947531064,16.61,8.24993197408179,475.082848693582,0,0.70777303,0.11102322,0.7355288,0.44409287,0.717988321,0,72057,0.673085115446877
120,"2017-01-01","Q3477985","Seka Chekorsa","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",780.46158150207,16.61,8.22021261735754,472.396676305818,0,0.06247117,0.07208212,0.028832847,0.08169306,3.950738522,0,208096,1.02682727298372
121,"2017-01-01","Q3120969","Gursum","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",470.997106007114,16.61,8.11737755628764,472.576458002225,0,0.31593287,0.5660465,0.026327742,0.17113031,2.929728359,0,151931,1.95669995027617
122,"2017-01-01","Q2843318","Amigna","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",751.967064413377,16.61,8.12375114652448,470.30633227358,0,0,0.16383371,0.10922247,0.040958427,5.669676781,0,73245,1.62237984331992
123,"2017-01-01","Q3111360","Goro","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",813.078545604865,16.61,8.06528711522265,470.100868488545,0.72196954,0.18049239,0.5775756,0.0120328255,0.18049239,4.051773021,0,83106,1.26499986456104
124,"2017-01-01","Q3237714","Liben","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",858.652722566824,16.61,8.07556176756386,470.309723608041,0,0.05763149,0.4394401,0.100855105,0.014407872,1.089000244,0,138813,1.32223803158999
125,"2017-01-01","Q7966892","Wama Hagalo","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",761.96639591959,16.61,8.24465734610314,474.588166716583,0,0,0,0.020365354,0,1.098497982,0,49103,0.249100470523111
126,"2017-01-01","Q7976892","Wayu Tuka","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",760.664592608618,16.61,8.25189266300559,475.371058347098,0,0.015827794,0,0.14245014,0.4906616,1.703312677,0,63180,0.595318998559274
127,"2017-01-01","Q3106713","Ginde Beret","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",740.118634225858,16.61,8.2598502496008,476.84101108185,0,0.17209236,0.0669248,0.6214446,0.038242746,3.100021259,0,104595,1.35920723255477
128,"2017-01-01","Q3195526","Kersana Malima","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",747.250416508677,16.61,8.21196132481735,471.897285377159,0,0.012343393,0.09874714,0.19749428,0,4.258916393,0,81015,1.68230816166429
129,"2017-01-01","Q3106653","Gimbi","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",764.796062372685,16.61,8.25759585481799,475.734721115671,0,0,0,0.013400694,4.181017,0.775316091,0,74623,0.875304921796528
130,"2017-02-01","Q3107593","Girawa","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",535.319298927187,16.61,8.16475143859861,486.888664653869,0,0,0.66618645,0.08327331,0,19.85195576,0,240173,1.72237769797134
131,"2017-02-01","Q374201","Ziway Dugda","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",671.602216739951,16.61,8.38855149052733,481.893743253545,0,0.33095595,0.37232545,0.19029967,1.8368056,58.0001538,0,120862,1.16960959015066
132,"2017-02-01","Q3303887","Meda Welabu","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",741.362812404988,16.61,8.29096433939971,483.789371946895,0,0.071771316,0.54341143,0,0,22.23518505,0,97532,0.705677132889312
133,"2017-02-01","Q5621831","Guto Gida","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",668.578291775677,16.61,8.51060738800368,492.674162957339,0,0.11122728,0.11122728,0.53389096,0.98992276,43.3626433,0,89906,0.626410396078126
134,"2017-02-01","Q3552120","Uraga","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",713.402670088698,16.61,8.39888475354281,483.008318843377,0,0.17022435,0.45960578,0,1.4128621,39.24718399,0,176238,0.764938708885878
135,"2017-02-01","Q3029342","Dire","Q1109855","Borena Zone","Q202107","Oromia Region","Q115","Ethiopia",733.135643683063,16.61,8.40716071563357,485.395280278285,0,1.634855,0.24522826,0.10899034,0,33.46658707,0,73401,1.96336330591161
136,"2017-02-01","Q3100056","Gedeb Asasa","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",692.053829492684,16.61,8.36171103806196,481.277303228109,0,0.06955331,0.08025381,0,1.5676246,76.66443473,0,186907,2.53446749304326
137,"2017-02-01","Q3346443","Nunu Kumba","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",673.433492714822,16.61,8.49761727828782,490.013189171666,0,0.09262833,0.030876108,0.09262833,0.8645311,64.73859787,0,64775,0.760502913216805
138,"2017-02-01","Q6480552","Lalo Kile","Q6385564","Kelem Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",678.235566407127,16.61,8.5186995510573,491.695446555927,0,0.2721194,0.15549682,0.17493391,0.17493391,18.28253627,0,51448,0.979403715972922
139,"2017-02-01","Q5275497","Diga","Q1109870","Misraq Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",672.154907872328,16.61,8.51112085252746,491.919957974626,0,0.04498493,0.11995981,0.32988948,0.23991962,31.39005375,0,66689,1.57358921878738
140,"2017-02-01","Q3479998","Seru","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",670.23109517135,16.61,8.27073489360058,483.50761262175,0,0.04172839,0.16691355,0,0.73024684,15.91808876,0,47929,1.01153653235245
141,"2017-02-01","Q3477985","Seka Chekorsa","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",685.346186126553,16.61,8.48327166325967,487.097151102304,0,0.024027372,0.05286022,0.0048054745,0.07688759,82.29226581,0,208096,1.02682727298372
142,"2017-02-01","Q7530072","Sire","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",656.564363918589,16.61,8.35548517432317,483.068957019711,0,0.027037987,0.081113964,0.09463296,0.36501285,58.75702572,0,73970,2.15802457750213
143,"2017-02-01","Q3200537","Kurfa Chele","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",522.629443399695,16.61,8.17861494389667,487.264573015288,0,0,0.17035484,0.017035484,0,23.58174133,0,58701,2.34021137393055
144,"2017-02-01","Q3015333","Dano","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",669.581656299388,16.61,8.48348019056637,488.876282938858,0,0.061701104,0,0,0,58.06397915,0,97243,0.521651687511784
145,"2017-02-01","Q5586768","Goro","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",669.926271857848,16.61,8.45551089115311,485.595741347741,0,0.04396957,0.021984786,0.6375588,0,55.04619713,0,45486,1.34249141429909
146,"2017-02-01","Q3434318","Robe","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",675.211304807042,16.61,8.31902172805566,482.512591625988,0,0.030264512,0.10895224,0.0060529024,0.41765028,52.835989,0,165210,1.58333880822548
147,"2017-02-01","Q2843318","Amigna","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",663.975298310033,16.61,8.29000303011285,483.363979126773,0,0,0.13652809,0.12287528,0,35.66521549,0,73245,1.62237984331992
148,"2017-02-01","Q2893566","Bedeno","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",550.853476860676,16.61,8.18965828440095,486.800167952914,0,0.025108175,0.5984115,0.02929287,0,22.82261181,0,238966,0.500854538549183
149,"2017-02-01","Q5528474","Gawo Kebe","Q6385564","Kelem Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",677.919215892001,16.61,8.52431373501569,492.279244110987,0,0.36699495,0.4128693,0.7798642,2.1255124,19.6870385,0,65396,1.0910320240949
150,"2017-02-01","Q7521774","Sinana","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",698.063326540554,16.61,8.28199944684056,482.953484363358,0,0.04216065,0.10118556,0,0.06745704,25.98494253,0,118594,0.959264126149803
151,"2017-02-01","Q3198528","Kombolcha","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",486.54233516258,16.61,8.16672990494306,487.807963635032,0,0,0.03569389,0.0071387775,0,17.39194429,0,140080,1.3178341814193
152,"2017-02-01","Q3106655","Gimbichu","Q1109846","Misraq Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",644.668236496019,16.61,8.39811382185939,485.035013213696,0,0.40275252,0.011507215,0.02301443,1.2888081,49.67254081,0,86902,1.41045839897967
153,"2017-02-01","Q3216542","Lalo Asabi","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",674.422288328168,16.61,8.52098616755359,492.546613863742,0,0.1058425,0.026460625,0.05292125,3.1620448,21.04549948,0,75584,1.44283220597862
154,"2017-02-01","Q3106653","Gimbi","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",673.597046779513,16.61,8.51811205477555,492.414801504019,0,0,0,0.026801389,8.040416,24.89346528,0,74623,0.875304921796528
155,"2017-02-01","Q16964887","Harena Buluk","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",715.791175517923,16.61,8.32909352445954,482.636967121378,0,0.06135195,0.80984575,0,0.01227039,56.21756914,0,81497,0.463926574215713
156,"2017-02-01","Q2896892","Berbere","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",715.748328217433,16.61,8.27531099099757,483.184783557279,1.5114406,0.27581033,0.43026412,0,0.3309724,30.61186461,0,90642,2.90936106983655
157,"2017-02-01","Q5559484","Gidami","Q6385564","Kelem Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",680.897794417401,16.61,8.52291020499348,491.826630523927,0,0.12804991,0.046563607,0.6984541,1.3154219,12.29424074,0,85904,0.567041965199591
158,"2017-02-01","Q2826421","Agarfa","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",688.646858382179,16.61,8.31474988954679,482.335113119097,0,0.40152776,0.23504065,0,0.35256094,41.33155123,0,102110,2.20279132335631
159,"2017-02-01","Q3067952","Fedis","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",506.646935137827,16.61,8.14082036443222,487.133959000066,0,0,1.1051384,0.19450437,0,16.00279931,0,113108,1.18770594039131
160,"2017-02-01","Q5287998","Dodota","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",660.690009327559,16.61,8.37205735335342,482.74494115651,0,0,0.1710465,0.60643756,0.15549682,58.57710838,0,64310,4.65406840543495
161,"2017-02-01","Q6192004","Jibat","Q1109833","Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",668.508377080699,16.61,8.47747640353344,488.295814401008,0,0.24927294,0.0138484975,0,0.34621245,61.08535137,0,72210,1.25197680548234
162,"2017-02-01","Q5100089","Chinaksen","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",444.641102375935,16.61,8.13872559371924,488.090121729465,0,0.21823278,0.5857827,0,0.11485936,10.35037617,0,87063,3.44491189561612
163,"2017-02-01","Q2824689","Adola","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",719.055950286287,16.61,8.37198013886846,483.021488225151,0,0.1272334,0.0181762,0.1272334,1.6994748,37.01011658,0,110034,1.40435951603611
164,"2017-02-01","Q6698715","Lude Hitosa","Q646859","Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",664.32797643724,16.61,8.35692086941616,482.493588494807,0,0.018668385,0.30802834,0,0.2520232,59.33388405,0,107133,3.31467602694242
165,"2017-02-01","Q5904664","Horo","Q5904662","Horo Gudru Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",661.174493449476,16.61,8.50772553244238,494.280392458093,0,0.41339394,0,0.106682315,1.2401818,64.63090897,0,74989,1.66140501929271
166,"2017-02-01","Q4944247","Bora","Q1109846","Misraq Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",662.994709666099,16.61,8.39519625006297,482.774084929183,0,1.2766392,0.40852457,0.20426229,3.4554367,63.29102669,0,58748,2.03551320918146
167,"2017-02-01","Q3307179","Meta","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",541.554072092267,16.61,8.21059062811224,487.310669069288,0,0,0.12684873,0,0,28.53251399,0,252269,1.77739889267774
168,"2017-02-01","Q3120969","Gursum","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",453.247829505336,16.61,8.12742623658899,487.65996600999,0,0.25011355,0.38175222,0.0065819356,0.1316387,9.469105661,0,151931,1.95669995027617
169,"2017-02-01","Q16957182","Hurumu","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",681.555634077407,16.61,8.5059584411701,489.930286962975,0,0.07031195,0,0.023437316,3.562472,47.46439934,0,42667,2.3401854486582
170,"2017-02-01","Q3021070","Deder","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",556.821720261989,16.61,8.22148798928401,487.042400665684,0,0.082596846,0.17345338,0,0,29.57056999,0,242140,2.45383447666263
171,"2017-02-01","Q3127995","Haru","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",675.301099309995,16.61,8.51582863858956,491.849170857079,0,0.08920342,0,0.04460171,0.8771669,26.35493504,0,67262,1.02375452704822
172,"2017-02-01","Q2832369","Ale","Q768586","Illubabor Zone","Q202107","Oromia Region","Q115","Ethiopia",683.112541959556,16.61,8.50744104422846,489.980492307344,0,0.108922295,0,0.15560327,0.9180593,45.49329029,0,64266,1.4005770617937
173,"2017-02-01","Q2374856","Tole","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",662.514935910667,16.61,8.43519482424755,484.663352107522,0,0.11129661,0.047698542,0.4133874,0.079497576,47.20688553,0,62895,0.717439293598234
174,"2017-02-01","Q3198251","Kofele","Q6872255","Mirab Arsi Zone","Q202107","Oromia Region","Q115","Ethiopia",695.015134627363,16.61,8.38401036357546,480.917670149461,0,0.33528918,0,0,1.7714446,125.779314,0,178950,1.78547310985657
175,"2017-02-01","Q5242290","Dawe Kachen","Q804883","Bale Zone","Q202107","Oromia Region","Q115","Ethiopia",730.452382791859,16.61,8.2197660335785,484.034649571405,0.16207981,0.22691172,1.4911343,0,0,8.766158581,0,30849,1.48490142251061
176,"2017-02-01","Q304246","Sigmo","Q1109877","Jimma Zone","Q202107","Oromia Region","Q115","Ethiopia",683.597699146577,16.61,8.49917603048321,488.990034646315,0,0.06499626,0.14082524,0,0.34664673,54.32161572,0,92313,1.42123362207809
177,"2017-02-01","Q741581","Seden Sodo","Q5248635","Debub Mirab Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",666.850930566813,16.61,8.43559965436019,484.198944176333,0,0.04334321,0.028895471,0,0,51.8220005,0,69215,0.671728971962617
178,"2017-02-01","Q2820216","Abay Chomen","Q5904662","Horo Gudru Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",658.817581417625,16.61,8.50396274674329,494.309309139713,0,0.041394155,0.020697078,0.12418246,0.97276264,69.14307785,0,48316,2.52946743525768
179,"2017-02-01","Q3349300","Odo Shakiso","Q5617057","Guji Zone","Q202107","Oromia Region","Q115","Ethiopia",721.273427981504,16.61,8.38285876406484,483.383254855012,0,0.019382475,0.17444226,0.65415853,0.116294846,24.05219565,0,206372,2.63887328164213
180,"2017-02-01","Q3570146","Wuchale","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",639.970228556793,16.61,8.43516986959526,488.5148352666,0,0.14354704,0.041013442,0,1.650791,53.5099926,0,97529,1.00363417251963
181,"2017-02-01","Q3573095","Yubdo","Q1709377","Mirab Welega Zone","Q202107","Oromia Region","Q115","Ethiopia",677.012656618107,16.61,8.51933457267218,491.93447790145,0,0.025734726,0.025734726,0.051469453,4.5293117,19.2777831,0,38858,0.899918189255522
182,"2017-02-01","Q3111366","Goro Gutu","Q3113831","Misraq Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",557.507306466994,16.61,8.23812967610037,487.323985998818,0,0,0.33349314,0,0,29.99100552,0,143931,1.06369648451096
183,"2017-02-01","Q3200732","Kuyu","Q3478428","Semien Shewa Zone","Q202107","Oromia Region","Q115","Ethiopia",647.258819804811,16.61,8.47084023550504,491.474412388297,0,0.17347917,0.21478373,0.082609124,0.50391567,48.97578049,0,121052,1.56765822226145
184,"2017-02-01","Q5530589","Gemechis","Q1109889","Mirab Hararghe Zone","Q202107","Oromia Region","Q115","Ethiopia",595.990599944986,16.61,8.24390774587435,486.016822452447,0,0.010855524,0.4287932,0,0,22.06326599,0,184238,0.498301706429109
