d3mIndex,administrative_area_level_1,administrative_area_level_2,parseDate,uniloc.x,precipitation,year,TOTAL_A_KM,WATER_A_KM,LAND_A_KM,ISOALPHA,COUNTRYNM,un_wpp_pop_est_li,un_wpp_pop_dens_li,uniloc.y,Maize(white)-Retail_li,Wheat-Wholesale_li
6939,Tigray,Central Tigray,2013-06,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,75.11285277399999,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1597224.5,152.37885500000002,Ethiopia-Tigray-Adwa,8.62761911111111,
6940,Tigray,Central Tigray,2013-07,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,192.08050043,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1600290.0,152.67131,Ethiopia-Tigray-Abi Adi,7.12166666666667,
6941,Tigray,Central Tigray,2013-07,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,192.08050043,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1600290.0,152.67131,Ethiopia-Tigray-Adwa,8.84571433333333,
6942,Tigray,Central Tigray,2013-08,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,253.24115733,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1603355.5,152.963765,Ethiopia-Tigray-Abi Adi,7.134444444444441,
6943,Tigray,Central Tigray,2013-08,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,253.24115733,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1603355.5,152.963765,Ethiopia-Tigray-Adwa,9.06380955555556,
6944,Tigray,Central Tigray,2013-09,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,69.284542954,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1606421.0,153.25621999999998,Ethiopia-Tigray-Abi Adi,7.1472222222222195,
6945,Tigray,Central Tigray,2013-09,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,69.284542954,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1606421.0,153.25621999999998,Ethiopia-Tigray-Adwa,9.281904777777779,
6946,Tigray,Central Tigray,2013-10,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,41.936805184,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1609486.5,153.548675,Ethiopia-Tigray-Adwa,9.5,
6947,Tigray,Central Tigray,2013-10,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,41.936805184,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1609486.5,153.548675,Ethiopia-Tigray-Abi Adi,7.16,
6948,Tigray,Central Tigray,2013-11,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,23.005472645,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1612552.0,153.84113,Ethiopia-Tigray-Abi Adi,6.9,
6949,Tigray,Central Tigray,2013-11,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,23.005472645,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1612552.0,153.84113,Ethiopia-Tigray-Adwa,9.1,
6950,Tigray,Central Tigray,2013-12,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,3.8257252807,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1615617.5,154.133585,Ethiopia-Tigray-Abi Adi,6.8375,
6951,Tigray,Central Tigray,2013-12,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,3.8257252807,2013.0,10481.93,0.0,10481.93,ETH,Ethiopia,1615617.5,154.133585,Ethiopia-Tigray-Adwa,7.8,
6952,Tigray,Central Tigray,2014-01,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,1.6068370124,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1618683.0,154.42604,Ethiopia-Tigray-Abi Adi,6.775,
6953,Tigray,Central Tigray,2014-01,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,1.6068370124,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1618683.0,154.42604,Ethiopia-Tigray-Adwa,7.475,
6954,Tigray,Central Tigray,2014-02,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,3.9457555983,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1621748.5,154.718495,Ethiopia-Tigray-Adwa,7.50333333333333,
6955,Tigray,Central Tigray,2014-02,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,3.9457555983,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1621748.5,154.718495,Ethiopia-Tigray-Abi Adi,6.76041666666667,
6956,Tigray,Central Tigray,2014-03,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,37.371683462,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1624814.0,155.01095,Ethiopia-Tigray-Abi Adi,6.74583333333333,
6957,Tigray,Central Tigray,2014-03,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,37.371683462,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1624814.0,155.01095,Ethiopia-Tigray-Adwa,7.53166666666667,
6958,Tigray,Central Tigray,2014-04,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,38.202388641,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1627879.5,155.303405,Ethiopia-Tigray-Abi Adi,6.73125,
6959,Tigray,Central Tigray,2014-04,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,38.202388641,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1627879.5,155.303405,Ethiopia-Tigray-Adwa,7.56,
6960,Tigray,Central Tigray,2014-05,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,78.805069431,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1630945.0,155.59586000000002,Ethiopia-Tigray-Abi Adi,6.7166666666666694,
6961,Tigray,Central Tigray,2014-05,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,78.805069431,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1630945.0,155.59586000000002,Ethiopia-Tigray-Adwa,7.58833333333333,
6962,Tigray,Central Tigray,2014-06,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,66.672249893,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1634010.5,155.88831499999998,Ethiopia-Tigray-Abi Adi,6.70208333333333,
6963,Tigray,Central Tigray,2014-06,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,66.672249893,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1634010.5,155.88831499999998,Ethiopia-Tigray-Adwa,7.61666666666667,
6964,Tigray,Central Tigray,2014-07,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,232.74909872,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1637076.0,156.18077,Ethiopia-Tigray-Abi Adi,6.6875,
6965,Tigray,Central Tigray,2014-07,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,232.74909872,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1637076.0,156.18077,Ethiopia-Tigray-Adwa,7.645,
6966,Tigray,Central Tigray,2014-08,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,268.44660323,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1640141.5,156.473225,Ethiopia-Tigray-Abi Adi,6.67291666666667,
6967,Tigray,Central Tigray,2014-08,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,268.44660323,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1640141.5,156.473225,Ethiopia-Tigray-Adwa,7.67333333333333,
6968,Tigray,Central Tigray,2014-09,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,141.28682703,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1643207.0,156.76568,Ethiopia-Tigray-Abi Adi,6.6583333333333306,
6969,Tigray,Central Tigray,2014-09,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,141.28682703,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1643207.0,156.76568,Ethiopia-Tigray-Adwa,7.70166666666667,
6970,Tigray,Central Tigray,2014-10,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,43.92560648,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1646272.5,157.05813500000002,Ethiopia-Tigray-Abi Adi,6.64375,
6971,Tigray,Central Tigray,2014-10,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,43.92560648,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1646272.5,157.05813500000002,Ethiopia-Tigray-Adwa,7.73,
6972,Tigray,Central Tigray,2014-11,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,14.7814866487,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1649338.0,157.35058999999998,Ethiopia-Tigray-Adwa,6.62,
6973,Tigray,Central Tigray,2014-11,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,14.7814866487,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1649338.0,157.35058999999998,Ethiopia-Tigray-Abi Adi,6.62916666666667,
6974,Tigray,Central Tigray,2014-12,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,11.2423461974,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1652403.5,157.643045,Ethiopia-Tigray-Adwa,6.409,
6975,Tigray,Central Tigray,2014-12,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,11.2423461974,2014.0,10481.93,0.0,10481.93,ETH,Ethiopia,1652403.5,157.643045,Ethiopia-Tigray-Abi Adi,6.61458333333333,
6976,Tigray,Central Tigray,2015-01,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,1.6188965001,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1655469.0,157.9355,Ethiopia-Tigray-Abi Adi,6.6,
6977,Tigray,Central Tigray,2015-01,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,1.6188965001,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1655469.0,157.9355,Ethiopia-Tigray-Adwa,6.1979999999999995,
6978,Tigray,Central Tigray,2015-02,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,4.6374916002,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1658670.56666667,158.240936666667,Ethiopia-Tigray-Adwa,6.37044444444444,
6979,Tigray,Central Tigray,2015-03,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,26.593044751,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1661872.13333333,158.546373333333,Ethiopia-Tigray-Adwa,6.542888888888889,
6980,Tigray,Central Tigray,2015-04,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,33.775873018,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1665073.7,158.85181,Ethiopia-Tigray-Adwa,6.71533333333333,
6981,Tigray,Central Tigray,2015-05,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,63.943114902,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1668275.26666667,159.157246666667,Ethiopia-Tigray-Adwa,6.887777777777781,
6982,Tigray,Central Tigray,2015-06,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,74.650487384,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1671476.83333333,159.462683333333,Ethiopia-Tigray-Adwa,7.06022222222222,
6983,Tigray,Central Tigray,2015-07,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,201.35513722,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1674678.4,159.76811999999998,Ethiopia-Tigray-Adwa,7.2326666666666695,
6984,Tigray,Central Tigray,2015-08,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,231.59198619999998,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1677879.96666667,160.073556666667,Ethiopia-Tigray-Adwa,7.40511111111111,
6985,Tigray,Central Tigray,2015-09,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,93.731809898,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1681081.53333333,160.378993333333,Ethiopia-Tigray-Adwa,7.577555555555559,
6986,Tigray,Central Tigray,2015-10,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,10.3060255906,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1684283.1,160.68443,Ethiopia-Tigray-Adwa,7.75,
6987,Tigray,Central Tigray,2015-11,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,17.559300487,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1687484.66666667,160.989866666667,Ethiopia-Tigray-Adwa,6.6,
6988,Tigray,Central Tigray,2015-12,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,17.740446908,2015.0,10481.93,0.0,10481.93,ETH,Ethiopia,1690686.23333333,161.295303333333,Ethiopia-Tigray-Adwa,6.6,
6989,Tigray,Central Tigray,2016-01,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,2.4980797116,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1693887.8,161.60074,Ethiopia-Tigray-Adwa,6.6,
6990,Tigray,Central Tigray,2016-02,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,4.9815954192000005,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1697089.36666667,161.906176666667,Ethiopia-Tigray-Adwa,6.72222222222222,
6991,Tigray,Central Tigray,2016-03,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,30.590231194,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1700290.93333333,162.211613333333,Ethiopia-Tigray-Adwa,6.844444444444441,
6992,Tigray,Central Tigray,2016-04,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,41.322490123,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1703492.5,162.51705,Ethiopia-Tigray-Adwa,6.9666666666666694,
6993,Tigray,Central Tigray,2016-05,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,82.553279145,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1706694.06666667,162.822486666667,Ethiopia-Tigray-Adwa,7.0888888888888895,
6994,Tigray,Central Tigray,2016-06,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,74.883226947,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1709895.63333333,163.127923333333,Ethiopia-Tigray-Adwa,7.21111111111111,
6995,Tigray,Central Tigray,2016-07,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,315.26358916,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1713097.2,163.43336000000002,Ethiopia-Tigray-Adwa,7.33333333333333,
6996,Tigray,Central Tigray,2016-08,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,188.72482378,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1716298.76666667,163.738796666667,Ethiopia-Tigray-Adwa,7.455555555555559,
6997,Tigray,Central Tigray,2016-09,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,82.043969789,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1719500.33333333,164.04423333333298,Ethiopia-Tigray-Adwa,7.57777777777778,
6998,Tigray,Central Tigray,2016-10,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,27.375018413000003,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1722701.9,164.34967,Ethiopia-Tigray-Adwa,7.7,
6999,Tigray,Central Tigray,2016-11,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,4.7485121429,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1725903.46666667,164.655106666667,Ethiopia-Tigray-Adwa,7.75,
7000,Tigray,Central Tigray,2016-12,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,4.0230556104,2016.0,10481.93,0.0,10481.93,ETH,Ethiopia,1729105.03333333,164.960543333333,Ethiopia-Tigray-Adwa,7.73,
7001,Tigray,Central Tigray,2017-01,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,2.9952229580000003,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1732306.6,165.26598,Ethiopia-Tigray-Adwa,7.988889,
7002,Tigray,Central Tigray,2017-02,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,21.913096818000003,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1735508.16666667,165.571416666667,Ethiopia-Tigray-Adwa,8.11234577777778,
7003,Tigray,Central Tigray,2017-03,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,24.707593880999998,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1738709.73333333,165.876853333333,Ethiopia-Tigray-Adwa,8.23580255555555,
7004,Tigray,Central Tigray,2017-04,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,36.598540261,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1741911.3,166.18229,Ethiopia-Tigray-Adwa,8.35925933333333,
7005,Tigray,Central Tigray,2017-05,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,67.42656721600001,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1745112.86666667,166.48772666666702,Ethiopia-Tigray-Adwa,8.48271611111111,
7006,Tigray,Central Tigray,2017-06,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,72.072043347,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1748314.43333333,166.79316333333298,Ethiopia-Tigray-Adwa,8.60617288888889,
7007,Tigray,Central Tigray,2017-07,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,165.93186799,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1751516.0,167.0986,Ethiopia-Tigray-Adwa,8.72962966666667,
7008,Tigray,Central Tigray,2017-08,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,211.95093318,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1754717.56666667,167.404036666667,Ethiopia-Tigray-Adwa,8.853086444444449,
7009,Tigray,Central Tigray,2017-09,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,50.973974901000005,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1757919.13333333,167.709473333333,Ethiopia-Tigray-Adwa,8.97654322222222,
7010,Tigray,Central Tigray,2017-10,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,23.1495247082,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1761120.7,168.01491000000001,Ethiopia-Tigray-Adwa,9.1,
7011,Tigray,Central Tigray,2017-11,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,6.8894313839,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1764322.26666667,168.320346666667,Ethiopia-Tigray-Adwa,8.5,
7012,Tigray,Central Tigray,2017-12,Ethiopia-TIGRAY REGION-CENTRAL TIGRAY ZONE,6.8189123942,2017.0,10481.93,0.0,10481.93,ETH,Ethiopia,1767523.83333333,168.625783333333,Ethiopia-Tigray-Adwa,9.1,
7013,Tigray,East Tigray,2011-01,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,4.17611790771429,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,914497.8,152.27498,Ethiopia-Tigray-Wekro,4.7,
7014,Tigray,East Tigray,2011-02,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,4.07729005242857,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,916356.366666667,152.584453333333,Ethiopia-Tigray-Wekro,4.744444444444441,
7015,Tigray,East Tigray,2011-03,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,37.876527545714296,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,918214.933333333,152.893926666667,Ethiopia-Tigray-Wekro,4.78888888888889,
7016,Tigray,East Tigray,2011-04,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,34.54243472,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,920073.5,153.2034,Ethiopia-Tigray-Wekro,4.83333333333333,
7017,Tigray,East Tigray,2011-05,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,33.546460462857105,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,921932.066666667,153.512873333333,Ethiopia-Tigray-Wekro,4.87777777777778,
7018,Tigray,East Tigray,2011-06,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,43.702489735714295,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,923790.633333333,153.82234666666702,Ethiopia-Tigray-Wekro,4.92222222222222,
7019,Tigray,East Tigray,2011-07,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,182.01565431,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,925649.2,154.13182,Ethiopia-Tigray-Wekro,4.9666666666666694,
7020,Tigray,East Tigray,2011-08,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,117.71668695857099,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,927507.7666666671,154.441293333333,Ethiopia-Tigray-Wekro,5.01111111111111,
7021,Tigray,East Tigray,2011-09,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,66.1327511428571,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,929366.333333333,154.750766666667,Ethiopia-Tigray-Wekro,5.05555555555556,
7022,Tigray,East Tigray,2011-10,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,6.20812765771429,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,931224.9,155.06024,Ethiopia-Tigray-Wekro,5.1,
7023,Tigray,East Tigray,2011-11,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,43.6696804585714,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,933083.466666667,155.369713333333,Ethiopia-Tigray-Wekro,5.42,
7024,Tigray,East Tigray,2011-12,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,5.147006963142861,2011.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,934942.033333333,155.679186666667,Ethiopia-Tigray-Wekro,6.00375,
7025,Tigray,East Tigray,2012-01,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,5.142362042,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,936800.6,155.98866,Ethiopia-Tigray-Hawzien,5.788571,
7026,Tigray,East Tigray,2012-01,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,5.142362042,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,936800.6,155.98866,Ethiopia-Tigray-Adigrat,5.85,
7027,Tigray,East Tigray,2012-01,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,5.142362042,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,936800.6,155.98866,Ethiopia-Tigray-Wekro,6.5875,
7028,Tigray,East Tigray,2012-02,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,5.48688521985714,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,938659.166666667,156.298133333333,Ethiopia-Tigray-Hawzien,5.825396444444441,
7029,Tigray,East Tigray,2012-02,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,5.48688521985714,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,938659.166666667,156.298133333333,Ethiopia-Tigray-Wekro,6.611111111111111,
7030,Tigray,East Tigray,2012-02,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,5.48688521985714,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,938659.166666667,156.298133333333,Ethiopia-Tigray-Adigrat,5.847777777777781,
7031,Tigray,East Tigray,2012-03,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,25.893067867142896,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,940517.7333333329,156.607606666667,Ethiopia-Tigray-Wekro,6.634722222222219,
7032,Tigray,East Tigray,2012-03,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,25.893067867142896,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,940517.7333333329,156.607606666667,Ethiopia-Tigray-Adigrat,5.84555555555556,
7033,Tigray,East Tigray,2012-03,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,25.893067867142896,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,940517.7333333329,156.607606666667,Ethiopia-Tigray-Hawzien,5.8622218888888895,
7034,Tigray,East Tigray,2012-04,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,134.298555095714,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,942376.3,156.91708,Ethiopia-Tigray-Adigrat,5.84333333333333,
7035,Tigray,East Tigray,2012-04,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,134.298555095714,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,942376.3,156.91708,Ethiopia-Tigray-Wekro,6.6583333333333306,
7036,Tigray,East Tigray,2012-04,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,134.298555095714,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,942376.3,156.91708,Ethiopia-Tigray-Hawzien,5.89904733333333,
7037,Tigray,East Tigray,2012-05,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,52.43061959,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,944234.866666667,157.226553333333,Ethiopia-Tigray-Wekro,6.681944444444441,
7038,Tigray,East Tigray,2012-05,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,52.43061959,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,944234.866666667,157.226553333333,Ethiopia-Tigray-Hawzien,5.935872777777781,
7039,Tigray,East Tigray,2012-05,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,52.43061959,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,944234.866666667,157.226553333333,Ethiopia-Tigray-Adigrat,5.84111111111111,
7040,Tigray,East Tigray,2012-06,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,29.4476196985714,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,946093.433333333,157.536026666667,Ethiopia-Tigray-Wekro,6.705555555555559,
7041,Tigray,East Tigray,2012-06,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,29.4476196985714,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,946093.433333333,157.536026666667,Ethiopia-Tigray-Adigrat,5.8388888888888895,
7042,Tigray,East Tigray,2012-06,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,29.4476196985714,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,946093.433333333,157.536026666667,Ethiopia-Tigray-Hawzien,5.97269822222222,
7043,Tigray,East Tigray,2012-07,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,152.233047254286,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,947952.0,157.8455,Ethiopia-Tigray-Wekro,6.72916666666667,
7044,Tigray,East Tigray,2012-07,Ethiopia-TIGRAY REGION-EASTERN TIGRAY ZONE,152.233047254286,2012.0,6005.783,0.21362199999999998,6005.569,ETH,Ethiopia,947952.0,157.8455,Ethiopia-Tigray-Adigrat,5.83666666666667,
